% This data set is also obtained from the task of controlling a F16
% aircraft, although the target variable and attributes are different
% from the ailerons domain. In this case the goal variable is related to
% an action taken on the elevators of the aircraft.
%
% Characteristics: 8752 cases, 19 continuous attributes 
% Source: collection of regression datasets by Luis Torgo (ltorgo@ncc.up.pt) at
% http://www.ncc.up.pt/~ltorgo/Regression/DataSets.html
% Original source: Experiments of Rui Camacho (rcamacho@garfield.fe.up.pt). 

@relation elevators
@attribute  climbRate real
@attribute  Sgz real
@attribute  p real
@attribute  q real
@attribute  curRoll real
@attribute  absRoll real
@attribute  diffClb real
@attribute  diffRollRate real
@attribute  diffDiffClb real
@attribute  SaTime1 real
@attribute  SaTime2 real
@attribute  SaTime3 real
@attribute  SaTime4 real
@attribute  diffSaTime1 real
@attribute  diffSaTime2 real
@attribute  diffSaTime3 real
@attribute  diffSaTime4 real
@attribute  Sa real
@attribute  Goal real

@data
-225, 2, 0.24, 0.09, -1.8, -20, 11, 0.052, -0.8, -0.0003, -0.0003, -0.0003, -0.0003, 0.0000, 0.0000, 0.0000, 0.0000, -0.0003, 0.016
-102, -1, 0.73, -0.14, -1.3, -19, 20, 0.047, 3.0, -0.0003, -0.0003, -0.0003, -0.0003, -0.0002, 0.0000, 0.0000, 0.0000, -0.0003, 0.019
99, 1, 0.89, 0.10, 0.6, -17, 4, -0.010, 0.4, -0.0013, -0.0011, -0.0011, -0.0011, -0.0003, 0.0000, 0.0000, 0.0000, -0.0011, 0.020
79, 3, 0.44, 0.18, 1.5, -17, -9, -0.052, -0.5, -0.0018, -0.0018, -0.0018, -0.0018, 0.0000, 0.0000, 0.0000, 0.0000, -0.0018, 0.019
35, 4, -0.15, 0.11, 1.6, -16, 1, -0.047, 0.2, -0.0016, -0.0016, -0.0016, -0.0018, 0.0000, 0.0000, 0.0002, 0.0000, -0.0018, 0.020
41, 5, -0.34, 0.16, 1.5, -17, 1, -0.029, -0.3, -0.0013, -0.0015, -0.0015, -0.0015, 0.0002, 0.0000, 0.0000, 0.0000, -0.0015, 0.021
-148, 3, -0.46, 0.23, 0.5, -17, -11, -0.002, -0.3, -0.0011, -0.0011, -0.0011, -0.0011, 0.0000, 0.0000, 0.0000, 0.0000, -0.0011, 0.019
-164, -3, -0.38, 0.14, -0.3, -18, 5, 0.007, -1.3, -0.0010, -0.0010, -0.0010, -0.0010, 0.0000, 0.0000, 0.0000, 0.0000, -0.0010, 0.018
111, -6, 0.37, 0.08, -0.5, -18, 8, 0.019, -0.1, -0.0008, -0.0007, -0.0007, -0.0007, -0.0002, 0.0000, 0.0000, 0.0000, -0.0007, 0.021
-179, -5, -0.46, 0.23, -0.9, -19, -9, 0.004, 0.1, -0.0009, -0.0011, -0.0011, -0.0011, 0.0001, 0.0000, 0.0000, 0.0000, -0.0011, 0.019
-144, -14, 0.29, 0.13, -1.2, -19, 3, 0.025, -0.2, -0.0007, -0.0007, -0.0007, -0.0007, -0.0002, 0.0000, 0.0000, 0.0000, -0.0007, 0.021
-152, -17, 0.43, 0.26, -0.7, -19, -10, 0.002, -1.5, -0.0010, -0.0010, -0.0010, -0.0010, 0.0000, 0.0000, 0.0000, 0.0000, -0.0010, 0.019
-209, -22, 0.40, 0.11, -0.1, -18, 4, -0.007, 0.5, -0.0011, -0.0011, -0.0011, -0.0011, 0.0000, 0.0000, 0.0000, 0.0000, -0.0011, 0.018
-202, -23, 0.39, 0.13, 0.1, -18, 4, -0.008, -0.4, -0.0012, -0.0011, -0.0011, -0.0011, -0.0002, 0.0000, 0.0000, 0.0000, -0.0011, 0.019
-137, -29, -0.23, 0.11, 0.4, -18, 2, -0.037, 0.3, -0.0017, -0.0017, -0.0017, -0.0017, 0.0000, 0.0000, 0.0000, 0.0000, -0.0017, 0.017
-89, -31, -0.50, -0.11, -0.1, -18, 13, -0.020, 3.4, -0.0014, -0.0014, -0.0014, -0.0014, 0.0000, 0.0000, 0.0000, 0.0000, -0.0014, 0.016
-55, -31, -0.54, -0.06, -0.2, -18, 18, -0.019, 2.0, -0.0011, -0.0014, -0.0014, -0.0014, 0.0003, 0.0000, 0.0000, 0.0000, -0.0014, 0.017
339, -24, -0.23, 0.03, -1.4, -19, 12, 0.019, 0.4, -0.0008, -0.0008, -0.0008, -0.0008, 0.0000, 0.0000, 0.0000, 0.0000, -0.0008, 0.020
434, -19, -0.09, 0.23, -1.5, -19, 9, 0.017, -2.4, -0.0009, -0.0009, -0.0009, -0.0009, 0.0000, 0.0000, 0.0000, 0.0000, -0.0009, 0.021
290, -2, 0.15, 0.23, -1.3, -19, -9, 0.006, -0.2, -0.0010, -0.0010, -0.0010, -0.0010, 0.0000, 0.0000, 0.0000, 0.0000, -0.0010, 0.022
-215, 3, 0.41, 0.30, -0.2, -18, -15, -0.005, -0.3, -0.0013, -0.0013, -0.0013, -0.0011, 0.0000, 0.0000, -0.0003, 0.0000, -0.0011, 0.019
-336, -10, 0.06, 0.13, 0.4, -18, -3, -0.017, 0.3, -0.0013, -0.0013, -0.0013, -0.0013, 0.0000, 0.0000, 0.0000, 0.0000, -0.0013, 0.018
-11, -28, -0.28, 0.06, -0.8, -19, 9, 0.005, 0.1, -0.0009, -0.0010, -0.0010, -0.0010, 0.0001, 0.0000, 0.0000, 0.0000, -0.0010, 0.017
221, -25, 0.04, 0.04, -1.1, -19, 12, 0.016, 0.0, -0.0008, -0.0008, -0.0008, -0.0008, 0.0000, 0.0000, 0.0000, 0.0000, -0.0008, 0.018
432, -8, 0.45, 0.09, -0.3, -18, 5, 0.011, 0.0, -0.0008, -0.0008, -0.0008, -0.0008, 0.0000, 0.0000, 0.0000, 0.0000, -0.0008, 0.020
431, 7, 0.53, 0.16, 0.7, -17, -4, -0.003, 0.1, -0.0010, -0.0010, -0.0010, -0.0010, 0.0000, 0.0000, 0.0000, 0.0000, -0.0010, 0.019
392, 26, 0.17, 0.13, 1.8, -16, -2, -0.017, -0.2, -0.0012, -0.0012, -0.0012, -0.0012, 0.0000, 0.0000, 0.0000, 0.0000, -0.0012, 0.020
88, 44, -0.49, 0.16, 0.7, -17, -4, 0.004, 0.3, -0.0010, -0.0010, -0.0010, -0.0010, 0.0000, 0.0000, 0.0000, 0.0000, -0.0010, 0.021
56, 45, -0.44, 0.26, 0.4, -18, -8, 0.008, -1.6, -0.0009, -0.0009, -0.0009, -0.0009, 0.0001, 0.0000, 0.0000, 0.0000, -0.0009, 0.020
-187, 39, 0.65, 0.17, 0.8, -17, -6, 0.019, -0.2, -0.0009, -0.0007, -0.0007, -0.0006, -0.0003, 0.0000, -0.0002, 0.0000, -0.0006, 0.018
-198, 38, 0.68, 0.18, 1.0, -17, -6, 0.014, -0.2, -0.0008, -0.0009, -0.0009, -0.0007, 0.0000, 0.0000, -0.0003, 0.0000, -0.0007, 0.019
-199, 34, 0.68, 0.10, 1.7, -16, 5, -0.006, -0.2, -0.0010, -0.0010, -0.0010, -0.0010, 0.0000, 0.0000, 0.0000, 0.0000, -0.0010, 0.018
-140, 29, 0.38, 0.08, 2.7, -15, 2, -0.025, -0.4, -0.0013, -0.0013, -0.0013, -0.0013, 0.0000, 0.0000, 0.0000, 0.0000, -0.0013, 0.019
-125, 24, -0.62, 0.10, 2.4, -16, 0, -0.035, 0.0, -0.0016, -0.0016, -0.0016, -0.0016, 0.0000, 0.0000, 0.0000, 0.0000, -0.0016, 0.018
29, 20, -0.70, 0.05, 0.3, -18, 8, 0.009, 0.2, -0.0010, -0.0010, -0.0010, -0.0010, 0.0000, 0.0000, 0.0000, 0.0000, -0.0010, 0.019
46, 21, -0.68, 0.05, 0.2, -18, 9, 0.009, 0.3, -0.0010, -0.0010, -0.0010, -0.0010, -0.0001, 0.0000, 0.0000, 0.0000, -0.0010, 0.018
167, 23, -0.30, 0.07, -0.8, -19, 10, 0.030, 0.1, -0.0006, -0.0006, -0.0006, -0.0006, 0.0001, 0.0000, 0.0000, 0.0000, -0.0006, 0.016
363, 29, 0.23, 0.01, -0.8, -19, 20, 0.039, -0.7, -0.0004, -0.0004, -0.0004, -0.0004, 0.0000, 0.0000, 0.0000, 0.0000, -0.0004, 0.021
333, 44, 0.67, 0.24, 0.5, -17, -10, -0.009, -0.2, -0.0011, -0.0011, -0.0011, -0.0011, 0.0000, 0.0000, 0.0000, 0.0000, -0.0011, 0.020
292, 47, 0.64, 0.25, 0.8, -17, -12, -0.009, -0.7, -0.0013, -0.0012, -0.0012, -0.0011, -0.0002, 0.0000, -0.0002, 0.0000, -0.0011, 0.021
143, 52, 0.23, 0.20, 1.5, -17, -11, -0.028, 0.1, -0.0014, -0.0014, -0.0014, -0.0014, 0.0000, 0.0000, 0.0000, 0.0000, -0.0014, 0.020
-150, 51, 0.01, 0.16, 1.8, -16, -6, -0.003, 0.0, -0.0011, -0.0010, -0.0010, -0.0010, -0.0002, 0.0000, 0.0000, 0.0000, -0.0010, 0.021
-329, 44, -0.12, 0.21, 1.7, -16, -12, -0.008, 0.4, -0.0011, -0.0011, -0.0011, -0.0011, 0.0000, 0.0000, 0.0000, 0.0000, -0.0011, 0.019
-307, 7, -0.07, 0.10, 0.7, -17, 3, 0.007, -0.1, -0.0010, -0.0009, -0.0009, -0.0009, -0.0002, 0.0000, 0.0000, 0.0000, -0.0009, 0.018
-77, -6, -0.07, 0.06, 0.5, -18, 8, -0.001, -0.1, -0.0010, -0.0010, -0.0010, -0.0010, 0.0000, 0.0000, 0.0000, 0.0000, -0.0010, 0.020
-65, -7, -0.09, 0.15, 0.4, -18, -7, -0.003, 0.9, -0.0009, -0.0010, -0.0010, -0.0011, 0.0001, 0.0000, 0.0001, 0.0000, -0.0011, 0.019
-94, -10, 0.23, 0.14, 0.5, -17, -2, 0.013, -0.1, -0.0008, -0.0008, -0.0008, -0.0008, 0.0000, 0.0000, 0.0000, 0.0000, -0.0008, 0.020
-110, -12, 0.26, 0.22, 0.8, -17, -5, -0.015, -1.2, -0.0012, -0.0012, -0.0012, -0.0012, 0.0000, 0.0000, 0.0000, 0.0000, -0.0012, 0.019
-192, -21, -0.28, 0.14, 0.8, -17, -2, -0.016, -0.1, -0.0013, -0.0013, -0.0013, -0.0013, 0.0000, 0.0000, 0.0000, 0.0000, -0.0013, 0.018
-195, -23, -0.35, -0.02, 0.5, -17, 3, 0.006, 2.2, -0.0010, -0.0010, -0.0010, -0.0010, 0.0000, 0.0000, 0.0000, 0.0000, -0.0010, 0.019
-181, -24, -0.34, -0.02, 0.5, -18, 8, 0.006, 2.4, -0.0010, -0.0010, -0.0010, -0.0010, -0.0001, 0.0000, 0.0000, 0.0000, -0.0010, 0.018
33, -28, 0.16, 0.10, 0.1, -18, 5, 0.012, -0.1, -0.0008, -0.0008, -0.0008, -0.0008, 0.0000, 0.0000, 0.0000, 0.0000, -0.0008, 0.019
70, -27, 0.22, 0.13, 0.2, -18, 4, -0.003, -0.5, -0.0013, -0.0011, -0.0011, -0.0011, -0.0003, 0.0000, -0.0002, 0.0000, -0.0011, 0.020
41, -25, -0.21, 0.16, 0.3, -18, -3, -0.021, -0.2, -0.0014, -0.0014, -0.0014, -0.0014, 0.0000, 0.0000, 0.0000, 0.0000, -0.0014, 0.021
37, -25, -0.25, 0.15, 0.2, -18, -3, -0.020, -0.1, -0.0014, -0.0014, -0.0014, -0.0014, -0.0001, 0.0000, 0.0000, 0.0000, -0.0014, 0.020
33, -25, -0.28, 0.15, 0.2, -18, -3, -0.020, 0.0, -0.0013, -0.0014, -0.0014, -0.0014, 0.0001, 0.0000, -0.0001, 0.0000, -0.0014, 0.021
-157, -27, -0.33, 0.24, -0.7, -19, -10, 0.002, -0.2, -0.0010, -0.0011, -0.0011, -0.0011, 0.0001, 0.0000, 0.0000, 0.0000, -0.0011, 0.020
-225, -30, -0.24, 0.12, -1.0, -19, -1, 0.012, 1.7, -0.0009, -0.0009, -0.0009, -0.0009, 0.0000, 0.0000, 0.0000, 0.0000, -0.0009, 0.019
-207, -35, 0.08, 0.13, -1.1, -19, 3, 0.026, 0.1, -0.0007, -0.0007, -0.0007, -0.0007, 0.0000, 0.0000, 0.0000, 0.0000, -0.0007, 0.018
-80, -40, 0.56, 0.08, -0.5, -18, 7, 0.021, -0.2, -0.0007, -0.0007, -0.0007, -0.0007, -0.0002, 0.0000, 0.0000, 0.0000, -0.0007, 0.019
-24, -41, 0.55, 0.18, 0.4, -18, -3, -0.020, -1.5, -0.0013, -0.0013, -0.0013, -0.0013, 0.0000, 0.0000, 0.0000, 0.0000, -0.0013, 0.020
-64, -42, 0.16, 0.18, 0.9, -17, -6, -0.035, -0.5, -0.0016, -0.0016, -0.0016, -0.0016, 0.0000, 0.0000, 0.0000, 0.0000, -0.0016, 0.019
-44, -46, -0.80, 0.12, -0.3, -18, 3, -0.024, 0.0, -0.0010, -0.0012, -0.0012, -0.0016, 0.0002, 0.0000, 0.0003, 0.0000, -0.0016, 0.020
-39, -46, -0.80, 0.15, -0.5, -18, 2, -0.003, -0.2, -0.0009, -0.0010, -0.0010, -0.0012, 0.0001, 0.0000, 0.0002, 0.0000, -0.0012, 0.019
-27, -46, -0.64, 0.16, -1.1, -19, 0, 0.023, -0.5, -0.0007, -0.0008, -0.0008, -0.0008, 0.0001, 0.0000, 0.0000, 0.0000, -0.0008, 0.018
213, -43, 0.36, 0.05, -1.5, -19, 12, 0.038, 0.1, -0.0005, -0.0005, -0.0005, -0.0005, 0.0000, 0.0000, 0.0000, 0.0000, -0.0005, 0.022
277, -38, 0.64, 0.43, -0.8, -19, -14, 0.004, -5.4, -0.0009, -0.0009, -0.0009, -0.0009, 0.0000, 0.0000, 0.0000, 0.0000, -0.0009, 0.021
163, -36, 0.65, 0.16, -0.5, -18, -18, -0.002, 2.2, -0.0012, -0.0010, -0.0010, -0.0010, -0.0003, 0.0000, 0.0000, 0.0000, -0.0010, 0.023
109, -35, 0.59, 0.37, 0.0, -18, -9, -0.022, -1.4, -0.0014, -0.0014, -0.0014, -0.0013, 0.0000, 0.0000, -0.0002, 0.0000, -0.0013, 0.022
-114, -35, 0.24, 0.25, 0.5, -17, -14, -0.031, 1.2, -0.0011, -0.0015, -0.0015, -0.0015, 0.0004, 0.0000, 0.0000, 0.0000, -0.0015, 0.021
-231, -37, 0.23, 0.23, 0.7, -17, -17, 0.016, 0.6, -0.0007, -0.0007, -0.0007, -0.0007, 0.0000, 0.0000, 0.0000, 0.0000, -0.0007, 0.023
-286, -39, 0.29, 0.23, 0.8, -17, -13, 0.014, 0.7, -0.0010, -0.0009, -0.0009, -0.0007, -0.0003, 0.0000, -0.0002, 0.0000, -0.0007, 0.022
-310, -40, 0.30, 0.27, 0.8, -17, -13, 0.006, -0.2, -0.0013, -0.0010, -0.0010, -0.0009, -0.0003, 0.0000, -0.0003, 0.0000, -0.0009, 0.023
-417, -43, 0.22, 0.34, 1.0, -17, -24, -0.023, -1.3, -0.0013, -0.0013, -0.0013, -0.0013, 0.0000, 0.0000, 0.0000, 0.0000, -0.0013, 0.022
-583, -50, 0.04, 0.21, 1.1, -17, -17, -0.026, 1.8, -0.0014, -0.0014, -0.0014, -0.0014, 0.0000, 0.0000, 0.0000, 0.0000, -0.0014, 0.018
-637, -65, -0.19, 0.08, 0.9, -17, 11, -0.011, -0.2, -0.0012, -0.0012, -0.0012, -0.0012, 0.0000, 0.0000, 0.0000, 0.0000, -0.0012, 0.017
-545, -77, -0.14, 0.02, 0.7, -17, 12, 0.012, 0.7, -0.0008, -0.0008, -0.0008, -0.0008, 0.0000, 0.0000, 0.0000, 0.0000, -0.0008, 0.012
5, -88, 0.20, -0.27, 0.8, -17, 44, 0.018, -0.4, -0.0007, -0.0007, -0.0007, -0.0007, 0.0000, 0.0000, 0.0000, 0.0000, -0.0007, 0.017
545, -80, 0.36, 0.09, 1.2, -17, 13, 0.004, -3.9, -0.0009, -0.0009, -0.0009, -0.0009, 0.0000, 0.0000, 0.0000, 0.0000, -0.0009, 0.020
628, -66, 0.39, 0.20, 1.8, -16, -9, 0.000, -2.1, -0.0013, -0.0011, -0.0011, -0.0009, -0.0003, 0.0000, -0.0003, 0.0000, -0.0009, 0.021
349, -46, -0.54, 0.23, 1.7, -16, -14, -0.041, -0.2, -0.0017, -0.0017, -0.0017, -0.0017, 0.0000, 0.0000, 0.0000, 0.0000, -0.0017, 0.023
66, -40, -0.92, 0.29, 0.4, -18, -23, -0.012, 1.1, -0.0013, -0.0013, -0.0013, -0.0013, 0.0000, 0.0000, 0.0000, 0.0000, -0.0013, 0.017
-73, -40, -0.92, -0.20, -0.6, -18, 4, 0.011, 7.4, -0.0009, -0.0010, -0.0010, -0.0010, 0.0001, 0.0000, 0.0000, 0.0000, -0.0010, 0.016
44, -40, -0.81, 0.02, -1.1, -19, 22, 0.027, -1.0, -0.0007, -0.0007, -0.0007, -0.0008, 0.0000, 0.0000, 0.0001, 0.0000, -0.0008, 0.017
429, -31, 0.03, 0.02, -2.1, -20, 16, 0.036, 0.1, -0.0007, -0.0007, -0.0007, -0.0005, -0.0002, 0.0000, -0.0002, 0.0000, -0.0005, 0.018
561, -22, 0.18, 0.11, -1.9, -20, 9, 0.006, -1.1, -0.0010, -0.0010, -0.0010, -0.0010, 0.0000, 0.0000, 0.0000, 0.0000, -0.0010, 0.020
612, -12, 0.23, 0.27, -1.7, -20, -5, 0.003, -2.8, -0.0011, -0.0011, -0.0011, -0.0011, 0.0000, 0.0000, 0.0000, 0.0000, -0.0011, 0.021
289, 15, 0.16, 0.26, -0.9, -19, -13, -0.010, 0.1, -0.0012, -0.0012, -0.0012, -0.0012, 0.0000, 0.0000, 0.0000, 0.0000, -0.0012, 0.022
42, 20, 0.09, 0.29, -0.8, -19, -18, -0.002, 0.6, -0.0011, -0.0011, -0.0011, -0.0011, 0.0000, 0.0000, 0.0000, 0.0000, -0.0011, 0.023
-232, 18, 0.15, 0.34, -0.6, -19, -24, 0.007, 0.5, -0.0010, -0.0010, -0.0010, -0.0010, 0.0000, 0.0000, 0.0000, 0.0000, -0.0010, 0.018
-360, 11, 0.28, 0.04, -0.4, -18, 11, 0.012, 2.6, -0.0008, -0.0008, -0.0008, -0.0008, 0.0000, 0.0000, 0.0000, 0.0000, -0.0008, 0.019
-280, -11, 0.21, 0.14, 0.9, -17, 1, -0.014, -0.3, -0.0013, -0.0012, -0.0012, -0.0012, -0.0002, 0.0000, 0.0000, 0.0000, -0.0012, 0.018
-147, -27, -0.44, 0.09, 0.4, -18, 4, -0.013, 0.0, -0.0013, -0.0013, -0.0013, -0.0013, 0.0000, 0.0000, 0.0000, 0.0000, -0.0013, 0.019
-114, -29, -0.49, 0.13, -0.2, -18, 0, 0.008, -0.7, -0.0009, -0.0010, -0.0010, -0.0010, 0.0001, 0.0000, 0.0000, 0.0000, -0.0010, 0.018
197, -26, 0.56, 0.09, -0.2, -18, 6, 0.017, -0.2, -0.0008, -0.0007, -0.0007, -0.0007, -0.0002, 0.0000, 0.0000, 0.0000, -0.0007, 0.019
241, -21, 0.60, 0.11, 0.7, -17, 1, -0.003, 0.2, -0.0010, -0.0010, -0.0010, -0.0010, 0.0000, 0.0000, 0.0000, 0.0000, -0.0010, 0.022
-128, -16, 0.23, 0.32, 1.9, -16, -23, -0.020, -0.5, -0.0013, -0.0013, -0.0013, -0.0013, 0.0000, 0.0000, 0.0000, 0.0000, -0.0013, 0.021
-172, -16, 0.19, 0.31, 1.9, -16, -23, -0.020, -0.2, -0.0012, -0.0013, -0.0013, -0.0013, 0.0000, 0.0000, 0.0000, 0.0000, -0.0013, 0.022
-354, -21, -0.06, 0.27, 2.0, -16, -16, -0.029, -0.2, -0.0014, -0.0014, -0.0014, -0.0014, 0.0000, 0.0000, 0.0000, 0.0000, -0.0014, 0.019
-522, -48, -0.66, 0.15, 0.7, -17, -3, -0.013, 0.0, -0.0013, -0.0013, -0.0013, -0.0013, 0.0000, 0.0000, 0.0000, 0.0000, -0.0013, 0.015
-525, -55, -0.71, -0.13, 0.1, -18, 4, 0.003, 3.1, -0.0011, -0.0011, -0.0011, -0.0011, 0.0000, 0.0000, 0.0000, 0.0000, -0.0011, 0.017
-457, -58, -0.69, -0.21, -0.3, -18, 25, 0.004, 4.8, -0.0009, -0.0009, -0.0009, -0.0011, 0.0001, 0.0000, 0.0001, 0.0000, -0.0011, 0.016
-274, -63, -0.56, 0.06, -0.8, -19, 13, 0.020, -2.3, -0.0008, -0.0008, -0.0008, -0.0008, 0.0000, 0.0000, 0.0000, 0.0000, -0.0008, 0.015
-189, -65, -0.43, -0.12, -1.1, -19, 17, 0.024, 1.8, -0.0007, -0.0007, -0.0007, -0.0007, 0.0000, 0.0000, 0.0001, 0.0000, -0.0007, 0.016
-98, -66, -0.32, -0.12, -1.2, -19, 26, 0.027, 1.6, -0.0006, -0.0006, -0.0006, -0.0007, 0.0001, 0.0000, 0.0000, 0.0000, -0.0007, 0.015
5, -66, -0.19, 0.02, -1.3, -19, 23, 0.032, -2.0, -0.0004, -0.0004, -0.0004, -0.0006, 0.0000, 0.0000, 0.0002, 0.0000, -0.0006, 0.016
102, -62, -0.42, -0.14, -0.4, -12, 16, 0.002, -0.2, -0.0019, -0.0019, -0.0019, -0.0019, 0.0000, 0.0000, 0.0000, 0.0000, -0.0019, 0.053
290, -57, -0.31, -0.05, -0.9, -13, 10, 0.015, -0.4, -0.0014, -0.0014, -0.0014, -0.0014, 0.0000, 0.0000, 0.0000, 0.0000, -0.0014, 0.052
675, -24, 0.29, 0.01, -0.9, -13, 7, 0.011, -0.3, -0.0013, -0.0013, -0.0013, -0.0013, 0.0000, 0.0000, 0.0000, 0.0000, -0.0013, 0.056
723, -13, 0.38, 0.26, -0.6, -12, -1, 0.008, -1.9, -0.0014, -0.0014, -0.0014, -0.0014, 0.0000, 0.0000, 0.0000, 0.0000, -0.0014, 0.058
654, 0, 0.45, 0.26, -0.1, -12, -11, 0.005, -0.7, -0.0018, -0.0015, -0.0015, -0.0014, -0.0004, 0.0000, -0.0002, 0.0000, -0.0014, 0.059
-99, 24, -0.26, 0.33, 0.5, -12, -20, -0.013, -0.1, -0.0021, -0.0021, -0.0021, -0.0021, 0.0000, 0.0000, 0.0000, 0.0000, -0.0021, 0.049
-92, 9, -0.06, 0.05, -0.7, -13, 4, 0.008, -0.3, -0.0014, -0.0014, -0.0014, -0.0014, 0.0000, 0.0000, 0.0000, 0.0000, -0.0014, 0.051
-75, 7, 0.02, 0.18, -0.7, -13, -4, 0.004, -1.0, -0.0015, -0.0015, -0.0015, -0.0015, 0.0000, 0.0000, 0.0000, 0.0000, -0.0015, 0.053
-139, 5, 0.08, 0.23, -0.7, -13, -9, 0.006, -0.7, -0.0014, -0.0014, -0.0014, -0.0014, 0.0000, 0.0000, 0.0000, 0.0000, -0.0014, 0.051
-244, 1, 0.13, 0.13, -0.6, -12, -5, 0.002, 0.3, -0.0015, -0.0015, -0.0015, -0.0015, 0.0000, 0.0000, 0.0000, 0.0000, -0.0015, 0.046
-251, -21, -0.24, 0.16, 0.7, -11, -9, -0.008, -0.2, -0.0016, -0.0016, -0.0016, -0.0016, 0.0000, 0.0000, 0.0000, 0.0000, -0.0016, 0.045
-347, -31, -0.38, 0.14, 0.1, -12, -4, -0.008, -0.4, -0.0017, -0.0017, -0.0017, -0.0017, 0.0000, 0.0000, 0.0000, 0.0000, -0.0017, 0.040
-327, -40, -0.45, -0.12, -0.6, -13, 13, -0.004, 1.0, -0.0016, -0.0016, -0.0016, -0.0016, 0.0000, 0.0000, 0.0000, 0.0000, -0.0016, 0.038
323, -41, 0.03, -0.08, -1.7, -14, 14, 0.011, -0.2, -0.0012, -0.0012, -0.0012, -0.0012, 0.0000, 0.0000, 0.0000, 0.0000, -0.0012, 0.037
512, -31, 0.22, -0.08, -1.5, -13, 14, 0.014, -0.1, -0.0011, -0.0010, -0.0010, -0.0010, -0.0002, 0.0000, 0.0000, 0.0000, -0.0010, 0.042
611, -17, 0.36, 0.25, -1.1, -13, -8, 0.008, -2.0, -0.0011, -0.0011, -0.0011, -0.0011, 0.0000, 0.0000, 0.0000, 0.0000, -0.0011, 0.046
-103, 5, 0.21, 0.32, 0.3, -12, -22, -0.007, -0.1, -0.0013, -0.0014, -0.0014, -0.0014, 0.0001, 0.0000, 0.0000, 0.0000, -0.0014, 0.044
-302, 2, 0.20, 0.18, 0.5, -12, -17, 0.002, 1.3, -0.0011, -0.0011, -0.0011, -0.0011, 0.0000, 0.0000, 0.0000, 0.0000, -0.0011, 0.042
-410, -4, 0.21, 0.17, 0.7, -11, -13, -0.002, 0.5, -0.0012, -0.0012, -0.0012, -0.0012, 0.0000, 0.0000, 0.0000, 0.0000, -0.0012, 0.038
-501, -14, 0.12, -0.09, 0.9, -11, 1, -0.014, 2.3, -0.0015, -0.0015, -0.0015, -0.0015, 0.0000, 0.0000, 0.0000, 0.0000, -0.0015, 0.035
-221, -34, -0.32, -0.06, 0.5, -11, 9, -0.013, 0.1, -0.0016, -0.0016, -0.0016, -0.0016, 0.0000, 0.0000, 0.0000, 0.0000, -0.0016, 0.037
-165, -36, -0.38, 0.02, 0.3, -12, 9, -0.009, -0.4, -0.0014, -0.0014, -0.0014, -0.0015, 0.0000, 0.0000, 0.0001, 0.0000, -0.0015, 0.036
31, -40, -0.36, 0.05, -1.3, -13, 4, 0.003, -0.2, -0.0011, -0.0013, -0.0013, -0.0013, 0.0002, 0.0000, 0.0000, 0.0000, -0.0013, 0.034
46, -39, -0.34, 0.04, -1.5, -13, 4, 0.009, -0.1, -0.0011, -0.0011, -0.0011, -0.0011, 0.0000, 0.0000, 0.0001, 0.0000, -0.0011, 0.036
250, -29, 0.27, 0.06, -1.6, -14, 3, 0.013, -0.2, -0.0009, -0.0009, -0.0009, -0.0009, 0.0000, 0.0000, 0.0000, 0.0000, -0.0009, 0.037
262, -27, 0.32, 0.06, -1.5, -13, 3, 0.012, -0.2, -0.0011, -0.0009, -0.0009, -0.0009, -0.0003, 0.0000, -0.0001, 0.0000, -0.0009, 0.036
-121, -7, -0.05, 0.15, -0.2, -12, -8, -0.001, -0.2, -0.0011, -0.0011, -0.0011, -0.0011, 0.0000, 0.0000, 0.0000, 0.0000, -0.0011, 0.033
-124, -12, -0.04, 0.07, -0.3, -12, 5, 0.000, -0.9, -0.0012, -0.0011, -0.0011, -0.0011, -0.0002, 0.0000, 0.0000, 0.0000, -0.0011, 0.034
-93, -18, -0.21, 0.08, -0.7, -13, -1, -0.005, -0.1, -0.0013, -0.0013, -0.0013, -0.0013, 0.0000, 0.0000, 0.0000, 0.0000, -0.0013, 0.033
-93, -18, -0.22, 0.08, -0.8, -13, -1, -0.005, -0.1, -0.0012, -0.0013, -0.0013, -0.0013, 0.0001, 0.0000, 0.0000, 0.0000, -0.0013, 0.034
-161, -23, -0.03, 0.13, -1.1, -13, -5, 0.011, -0.2, -0.0009, -0.0009, -0.0009, -0.0009, 0.0000, 0.0000, 0.0000, 0.0000, -0.0009, 0.031
-15, -29, 0.39, 0.03, -0.4, -12, 5, 0.009, -0.3, -0.0009, -0.0008, -0.0008, -0.0008, -0.0002, 0.0000, 0.0000, 0.0000, -0.0008, 0.032
-21, -27, -0.03, 0.09, 1.4, -11, -4, -0.012, -0.2, -0.0012, -0.0012, -0.0012, -0.0012, 0.0000, 0.0000, 0.0000, 0.0000, -0.0012, 0.031
-17, -28, -0.26, 0.04, 1.1, -11, 1, -0.009, -0.1, -0.0011, -0.0012, -0.0012, -0.0012, 0.0001, 0.0000, 0.0000, 0.0000, -0.0012, 0.030
37, -25, -0.21, 0.08, -0.9, -13, -2, 0.003, -0.1, -0.0010, -0.0010, -0.0010, -0.0010, 0.0001, 0.0000, 0.0000, 0.0000, -0.0010, 0.028
