% This database was designed on the basis of data provided by US Census
% Bureau [http://www.census.gov] (under Lookup Access
% [http://www.census.gov/cdrom/lookup]: Summary Tape File 1). The data
% were collected as part of the 1990 US census. These are mostly counts
% cumulated at different survey levels. For the purpose of this data set
% a level State-Place was used. Data from all states was obtained. Most
% of the counts were changed into appropriate proportions.  There are 4
% different data sets obtained from this database: House(8H) House(8L)
% House(16H) House(16L) These are all concerned with predicting the
% median price of the house in the region based on demographic
% composition and a state of housing market in the region. A number in
% the name signifies the number of attributes of the data set. A
% following letter denotes a very rough approximation to the difficulty
% of the task. For Low task difficulty, more correlated attributes were
% chosen as signified by univariate smooth fit of that input on the
% target. Tasks with High difficulty have had their attributes chosen to
% make the modelling more difficult due to higher variance or lower
% correlation of the inputs to the target.
% 
% Original source: DELVE repository of data. 
% Source: collection of regression datasets by Luis Torgo (ltorgo@ncc.up.pt) at
% http://www.ncc.up.pt/~ltorgo/Regression/DataSets.html
% Characteristics: 22784 cases, 9 continuous attributes.

@relation house_8L.arff
@attribute P3 numeric
@attribute P6p4 numeric
@attribute P11p3 numeric
@attribute P16p2 numeric
@attribute P19p2 numeric
@attribute H5p2 numeric
@attribute H15p1 numeric
@attribute H40p4 numeric
@attribute price numeric

@data
1047.0000000, 0.0004014, 0.4520273, 0.6743075, 0.0000000, 0.1868132, 6.2178099, 0.7647059, 26200.0000000
245.0000000, 0.0000000, 0.3870270, 0.8326531, 0.0816327, 0.1724138, 5.0067568, 0.4000000, 14999.0000000
1380.0000000, 0.0036620, 0.5215799, 0.8260870, 0.0210145, 0.3243243, 6.0779862, 0.7916667, 40600.0000000
90.0000000, 0.0043290, 0.4415584, 0.7333333, 0.0000000, 1.0000000, 6.0810811, 1.0000000, 14999.0000000
14951.0000000, 0.0479314, 0.5242612, 0.5709317, 0.0115711, 0.0870010, 6.3353478, 0.2000000, 59800.0000000
273.0000000, 0.0000000, 0.4394619, 0.6813187, 0.0000000, 0.0000000, 5.1483516, 0.0000000, 17900.0000000
194.0000000, 0.0000000, 0.4946429, 0.7783505, 0.0000000, 0.1379310, 5.4836601, 0.7500000, 21300.0000000
1358.0000000, 0.0022792, 0.5034188, 0.7054492, 0.0014728, 0.0777778, 5.8053830, 0.7142857, 53800.0000000
121.0000000, 0.0000000, 0.4444444, 0.6528926, 0.0000000, 0.0571429, 5.8823529, 1.0000000, 14999.0000000
477.0000000, 0.0008439, 0.4371308, 0.6708595, 0.1069182, 0.1833333, 5.5048860, 0.6363636, 25100.0000000
157.0000000, 0.0019569, 0.4266145, 0.8407643, 0.0000000, 0.2500000, 6.2318841, 0.8181818, 37400.0000000
590.0000000, 0.0129781, 0.5307377, 0.7000000, 0.0220339, 0.0729167, 5.7488584, 0.0000000, 54100.0000000
13485.0000000, 0.0152185, 0.5555741, 0.6850575, 0.0109752, 0.1822581, 6.5730583, 0.6106195, 151100.0000000
425.0000000, 0.0048685, 0.6007790, 0.7717647, 0.0000000, 0.4444444, 6.7474747, 0.2500000, 72900.0000000
1524.0000000, 0.0018065, 0.5029677, 0.7709974, 0.0000000, 0.1714286, 5.7882152, 0.4444444, 33200.0000000
1140.0000000, 0.0037152, 0.5188854, 0.7947368, 0.0324561, 0.3770492, 6.5676606, 0.0434783, 55200.0000000
604.0000000, 0.0034388, 0.4325997, 0.6672185, 0.0000000, 0.1244240, 5.8713693, 0.8518519, 19700.0000000
526.0000000, 0.0008091, 0.4223301, 0.6825095, 0.0798479, 0.1824818, 5.4433498, 0.7200000, 22000.0000000
1026.0000000, 0.0065612, 0.5885758, 0.7066277, 0.0048733, 0.4081633, 6.7613636, 0.6500000, 141400.0000000
2954.0000000, 0.0017760, 0.4823037, 0.7552471, 0.0206500, 0.2654867, 5.6903626, 0.6500000, 31600.0000000
10306.0000000, 0.1207569, 0.5114952, 0.6861052, 0.0223171, 0.2383073, 4.9949593, 0.4018692, 142800.0000000
234.0000000, 0.0000000, 0.3583490, 0.5555556, 0.0000000, 0.2903226, 6.0457143, 0.5555556, 14999.0000000
345.0000000, 0.0000000, 0.5104551, 0.6869565, 0.0000000, 0.1304348, 5.6007605, 0.6666667, 32500.0000000
349.0000000, 0.0000000, 0.4658512, 0.7621777, 0.0000000, 0.5000000, 6.6974170, 0.2500000, 39100.0000000
198.0000000, 0.0000000, 0.4908425, 0.7575758, 0.0050505, 0.0000000, 6.7159763, 0.0000000, 29800.0000000
404.0000000, 0.0017575, 0.4912127, 0.7722772, 0.0049505, 0.0740741, 5.3832117, 0.3333333, 38900.0000000
1090.0000000, 0.0019142, 0.4820061, 0.6954128, 0.0275229, 0.1000000, 5.5833333, 0.7500000, 34100.0000000
52615.0000000, 0.2185986, 0.5841992, 0.6716716, 0.0149577, 0.1777682, 5.8688209, 0.3357664, 272900.0000000
838.0000000, 0.0000000, 0.5424318, 0.7052506, 0.0095465, 0.1076923, 5.3690280, 0.8571429, 32800.0000000
167.0000000, 0.0107527, 0.5053763, 0.7724551, 0.1017964, 0.2857143, 5.6884058, 0.5000000, 30100.0000000
99.0000000, 0.0037175, 0.4312268, 0.7070707, 0.3333333, 0.2857143, 5.2976190, 1.0000000, 16000.0000000
145.0000000, 0.0024510, 0.5245098, 0.8137931, 0.0000000, 0.2857143, 5.5304348, 0.5000000, 18900.0000000
507.0000000, 0.0000000, 0.4549618, 0.7218935, 0.0000000, 0.0625000, 6.4636591, 1.0000000, 22900.0000000
474.0000000, 0.0112590, 0.5465711, 0.4071730, 0.5928270, 0.0588235, 6.0000000, 0.0000000, 62000.0000000
464.0000000, 0.0000000, 0.4111675, 0.6551724, 0.1379310, 0.1349206, 5.5475410, 0.8235294, 20100.0000000
2494.0000000, 0.0011261, 0.4093468, 0.8071371, 0.0068164, 0.0406977, 5.1783370, 0.7857143, 15200.0000000
715.0000000, 0.0016620, 0.4753463, 0.7132867, 0.0013986, 0.1458333, 5.8468468, 0.2857143, 58300.0000000
1046.0000000, 0.0030757, 0.4440600, 0.6845124, 0.0000000, 0.1960784, 5.5771277, 0.5666667, 18200.0000000
427.0000000, 0.0018993, 0.4292498, 0.6651054, 0.0000000, 0.1707317, 6.2380952, 0.5714286, 25200.0000000
1752.0000000, 0.0060783, 0.4828906, 0.6432648, 0.0102740, 0.1428571, 7.1624204, 0.7391304, 46100.0000000
4378.0000000, 0.0137679, 0.4507821, 0.7103700, 0.0596163, 0.1581921, 7.6675299, 0.3214286, 123200.0000000
13.0000000, 0.0000000, 0.4324324, 0.5384615, 0.0000000, 0.6666667, 5.7272727, 1.0000000, 22300.0000000
181.0000000, 0.0000000, 0.3900574, 0.7292818, 0.8342541, 0.0476190, 5.8601399, 1.0000000, 21300.0000000
3906.0000000, 0.0079770, 0.4576778, 0.5970302, 0.0066564, 0.2250000, 5.6501534, 0.1111111, 47600.0000000
4853.0000000, 0.0043773, 0.5086654, 0.6935916, 0.0150422, 0.2351190, 6.2648725, 0.5696203, 44900.0000000
572.0000000, 0.0040984, 0.4754098, 0.5821678, 0.0000000, 0.1838235, 5.1253264, 0.5600000, 37400.0000000
55540.0000000, 0.0405174, 0.5131639, 0.5752251, 0.0298344, 0.1280447, 6.2468843, 0.3936592, 73700.0000000
1491.0000000, 0.0007459, 0.4721532, 0.7230047, 0.2072435, 0.2320000, 5.8512720, 0.5862069, 34300.0000000
1454.0000000, 0.0165572, 0.5378247, 0.6705640, 0.0048143, 0.6562500, 6.2342767, 0.2380952, 131300.0000000
1343.0000000, 0.0028019, 0.3964696, 0.6619509, 0.2643336, 0.0947867, 5.2410611, 0.6500000, 24800.0000000
702.0000000, 0.0088496, 0.5663717, 0.5655271, 0.0584046, 0.1194030, 6.7036364, 0.1250000, 70400.0000000
596.0000000, 0.0006523, 0.4657534, 0.6543624, 0.0000000, 0.1052632, 6.3622829, 0.6666667, 26800.0000000
47.0000000, 0.0000000, 0.4537815, 0.6595745, 0.0000000, 0.3000000, 6.2187500, 1.0000000, 14999.0000000
199.0000000, 0.0018692, 0.4504673, 0.7537688, 0.0100503, 0.0000000, 6.4444444, 0.0000000, 17900.0000000
1687.0000000, 0.0008542, 0.4460816, 0.7291049, 0.1529342, 0.1587302, 5.5721562, 0.7000000, 24900.0000000
1896.0000000, 0.0016639, 0.4854409, 0.7009494, 0.2457806, 0.1603053, 5.7358791, 0.5238095, 35800.0000000
634.0000000, 0.0005621, 0.4227094, 0.7176656, 0.3517350, 0.1348315, 5.4433498, 0.9166667, 14999.0000000
72.0000000, 0.0000000, 0.4487179, 0.6250000, 0.0000000, 0.0000000, 5.8478261, 0.0000000, 27500.0000000
937.0000000, 0.0019033, 0.5409212, 0.8068303, 0.0000000, 0.0975610, 6.4166667, 0.5000000, 42900.0000000
42044.0000000, 0.0156916, 0.5071756, 0.7341119, 0.0086814, 0.1008189, 5.8090863, 0.5306859, 36100.0000000
1006.0000000, 0.0021810, 0.4507452, 0.7296223, 0.0019881, 0.0792079, 6.0662906, 0.0625000, 41000.0000000
18265.0000000, 0.0085181, 0.5046989, 0.6511908, 0.0189433, 0.1886598, 6.2468926, 0.5136612, 36900.0000000
438.0000000, 0.0140325, 0.5856721, 0.8675799, 0.0045662, 0.3333333, 8.5012853, 0.5555556, 339800.0000000
195.0000000, 0.0094518, 0.4782609, 0.7435897, 0.0000000, 0.1764706, 5.7682119, 0.6666667, 32300.0000000
3095.0000000, 0.0050028, 0.4360756, 0.6429725, 0.1609047, 0.1839709, 5.8292815, 0.5049505, 46600.0000000
363.0000000, 0.0099206, 0.5248016, 0.8044077, 0.0220386, 0.1724138, 6.3728814, 0.8000000, 53500.0000000
2718.0000000, 0.0057853, 0.5455164, 0.5080942, 0.0419426, 0.1076923, 6.5210356, 0.7222222, 132400.0000000
488.0000000, 0.0024814, 0.5343259, 0.7274590, 0.0020492, 0.2000000, 6.2926045, 0.4000000, 50200.0000000
337.0000000, 0.0011962, 0.4174641, 0.6468843, 0.4480712, 0.0181818, 5.8058252, 0.0000000, 18900.0000000
168.0000000, 0.0000000, 0.4458763, 0.6488095, 0.0000000, 0.1000000, 7.3361345, 1.0000000, 51300.0000000
15088.0000000, 0.0052774, 0.4612549, 0.6672190, 0.1712619, 0.2119103, 5.8484092, 0.6405109, 26900.0000000
324.0000000, 0.0000000, 0.4190871, 0.9043210, 0.0030864, 0.0000000, 4.9382716, 0.0000000, 16300.0000000
450.0000000, 0.0017376, 0.4465682, 0.6155556, 0.0044444, 0.0319149, 5.6584507, 0.6666667, 14999.0000000
80.0000000, 0.0000000, 0.4784689, 0.8250000, 0.0000000, 0.0000000, 6.2857143, 0.0000000, 18800.0000000
54.0000000, 0.0000000, 0.5181347, 0.9629630, 0.0000000, 0.0000000, 6.3061224, 0.0000000, 55800.0000000
368.0000000, 0.0032154, 0.4951768, 0.7364130, 0.0652174, 0.1379310, 5.4956897, 0.7500000, 37400.0000000
1251.0000000, 0.0271318, 0.5667859, 0.8337330, 0.0111910, 0.3333333, 8.2882353, 0.3076923, 162400.0000000
1660.0000000, 0.0038556, 0.2050473, 0.6644578, 0.0048193, 0.4607843, 5.1736941, 0.5106383, 117700.0000000
635.0000000, 0.0005659, 0.5065082, 0.7921260, 0.1921260, 0.1463415, 5.7193676, 0.8333333, 36700.0000000
276.0000000, 0.0013569, 0.4884668, 0.7753623, 0.0000000, 0.0769231, 5.3877551, 0.5000000, 35600.0000000
25.0000000, 0.0000000, 0.4347826, 0.6800000, 0.0000000, 0.0000000, 5.4500000, 0.0000000, 31300.0000000
174.0000000, 0.0000000, 0.4935065, 0.6954023, 0.0000000, 0.1052632, 7.2919708, 1.0000000, 41400.0000000
870.0000000, 0.0009565, 0.4720230, 0.6781609, 0.0000000, 0.0819672, 6.1860037, 0.8000000, 25800.0000000
837.0000000, 0.0009166, 0.4816682, 0.6965352, 0.0728793, 0.3333333, 6.3530259, 0.6153846, 32800.0000000
666.0000000, 0.0007153, 0.6301860, 0.6021021, 0.0015015, 0.0400000, 5.5768262, 0.7931034, 67600.0000000
964.0000000, 0.0102469, 0.5635771, 0.7002075, 0.0000000, 0.3287671, 7.4790823, 0.3333333, 500001.0000000
7252.0000000, 0.0020373, 0.4979379, 0.7710976, 0.0348869, 0.2107143, 5.8410266, 0.5762712, 40300.0000000
1181.0000000, 0.0036388, 0.4541846, 0.6926334, 0.0016935, 0.1043478, 5.7777778, 0.4166667, 34400.0000000
171.0000000, 0.0000000, 0.4828431, 0.6783626, 0.0000000, 0.5000000, 6.4796748, 0.7500000, 27000.0000000
209.0000000, 0.0000000, 0.4507576, 0.6842105, 0.0000000, 0.0909091, 5.9801325, 1.0000000, 29800.0000000
1686.0000000, 0.0055354, 0.5277837, 0.7740214, 0.0023725, 0.0602410, 6.0424739, 0.4000000, 105100.0000000
12002.0000000, 0.0684137, 0.5793174, 0.7558740, 0.0079987, 0.0676329, 6.6646720, 0.2500000, 114000.0000000
106.0000000, 0.0000000, 0.4396887, 0.6698113, 0.0000000, 0.0000000, 6.0869565, 0.0000000, 26800.0000000
1171.0000000, 0.0033296, 0.4450610, 0.6362084, 0.0000000, 0.2365591, 6.3767442, 0.6818182, 23300.0000000
19.0000000, 0.0000000, 0.5689655, 0.9473684, 0.0526316, 0.0000000, 5.0000000, 0.0000000, 0.0000000
1377.0000000, 0.1202177, 0.3909199, 0.8932462, 0.0145243, 0.1162791, 4.5502717, 0.6000000, 38700.0000000
2065.0000000, 0.0098425, 0.3876163, 0.6150121, 0.0038741, 0.1492537, 6.3187773, 0.6500000, 25500.0000000
137.0000000, 0.0000000, 0.5260116, 0.7664234, 0.0072993, 0.4375000, 5.4678899, 0.7142857, 26400.0000000
56.0000000, 0.0000000, 0.5061728, 0.8392857, 0.0000000, 0.0000000, 5.8478261, 0.0000000, 22800.0000000
1008.0000000, 0.0038071, 0.5270728, 0.7083333, 0.0059524, 0.0542169, 6.4939614, 0.8333333, 146900.0000000
483.0000000, 0.0000000, 0.5226087, 0.6190476, 0.0041408, 0.0000000, 6.3956835, 0.0000000, 56900.0000000
683.0000000, 0.0013908, 0.4334724, 0.6793558, 0.0000000, 0.1875000, 6.5966387, 0.3333333, 38900.0000000
88.0000000, 0.0000000, 0.4863388, 0.5795455, 0.0113636, 0.0826446, 5.9206349, 0.9333333, 65600.0000000
837.0000000, 0.0010215, 0.4279877, 0.6332139, 0.0000000, 0.2142857, 6.0973597, 0.8571429, 15100.0000000
489.0000000, 0.0000000, 0.4332472, 0.6012270, 0.0000000, 0.0204778, 6.0785498, 0.6666667, 30800.0000000
13257.0000000, 0.0117794, 0.5315986, 0.6537678, 0.0113148, 0.1379704, 5.9958037, 0.3057851, 106500.0000000
161.0000000, 0.0039012, 0.3719116, 0.9503106, 0.0000000, 0.5000000, 7.9527027, 1.0000000, 64300.0000000
1432.0000000, 0.0046154, 0.4618462, 0.7150838, 0.0048883, 0.1013986, 5.7669237, 0.4482759, 94100.0000000
555.0000000, 0.0009742, 0.3935704, 0.8144144, 0.0018018, 0.1500000, 5.2138365, 0.6666667, 25400.0000000
339.0000000, 0.0000000, 0.4267677, 0.6371681, 0.0000000, 0.0218069, 5.4666667, 0.8571429, 37800.0000000
6703.0000000, 0.0122283, 0.4403261, 0.6998359, 0.0035805, 0.2546729, 5.9338324, 0.4495413, 36900.0000000
29041.0000000, 0.0350283, 0.5220652, 0.6795909, 0.0107090, 0.1826722, 6.2654020, 0.5371429, 159600.0000000
1421.0000000, 0.0012154, 0.5194458, 0.8395496, 0.0211119, 0.1443850, 5.4241877, 0.7037037, 34900.0000000
606.0000000, 0.0000000, 0.4699418, 0.7359736, 0.0198020, 0.2530120, 5.5476673, 0.9523810, 22800.0000000
13409.0000000, 0.0476793, 0.5136817, 0.6618689, 0.0252070, 0.1996047, 5.9517895, 0.2376238, 153700.0000000
2741.0000000, 0.0070005, 0.4645230, 0.7387815, 0.0871945, 0.3558282, 5.2816265, 0.7068966, 55800.0000000
10280.0000000, 0.0057579, 0.4656158, 0.6642023, 0.0088521, 0.1550633, 5.6384882, 0.5714286, 15900.0000000
768.0000000, 0.0023540, 0.5433145, 0.7981771, 0.0195312, 0.2083333, 6.0625000, 0.8000000, 38200.0000000
409.0000000, 0.0019029, 0.5166508, 0.7823961, 0.0024450, 0.1578947, 5.9504950, 0.6666667, 29500.0000000
147.0000000, 0.0000000, 0.5314286, 0.6870748, 0.0000000, 0.0434783, 5.4831461, 0.0000000, 25000.0000000
1227.0000000, 0.0290581, 0.5855043, 0.6242869, 0.0603097, 0.1228070, 5.2729625, 0.1904762, 78400.0000000
183.0000000, 0.0000000, 0.5120482, 0.7650273, 0.0601093, 0.3200000, 6.4746835, 0.1250000, 24900.0000000
3305.0000000, 0.0014707, 0.5538397, 0.8526475, 0.0048411, 0.3235294, 6.2091230, 0.5000000, 52500.0000000
24.0000000, 0.0000000, 0.5322581, 0.7083333, 0.0000000, 0.1666667, 5.3478261, 0.0000000, 14999.0000000
1701.0000000, 0.0062689, 0.5071336, 0.7466196, 0.0035273, 0.2162162, 6.1244444, 0.2500000, 45600.0000000
563.0000000, 0.0000000, 0.4525650, 0.6767318, 0.0035524, 0.1470588, 6.2357320, 0.4000000, 23300.0000000
2864.0000000, 0.0117227, 0.5433231, 0.7255587, 0.0296788, 0.4187500, 5.4701671, 0.3283582, 106800.0000000
481.0000000, 0.0013727, 0.4461222, 0.7442827, 0.7172557, 0.1489362, 6.1741742, 1.0000000, 20000.0000000
1403.0000000, 0.0192918, 0.5626321, 0.7469708, 0.0199572, 0.0638298, 7.2095875, 0.6666667, 98100.0000000
529.0000000, 0.0024000, 0.4248000, 0.6294896, 0.0000000, 0.1382979, 5.0327869, 0.8461538, 14999.0000000
367.0000000, 0.0000000, 0.5264516, 0.6239782, 0.0000000, 0.0236052, 5.9250000, 0.9090909, 59400.0000000
88.0000000, 0.0000000, 0.4389140, 0.7045455, 0.0000000, 0.0000000, 6.0625000, 0.0000000, 14999.0000000
2557.0000000, 0.0018556, 0.4357287, 0.6429409, 0.1321862, 0.1275000, 5.7685901, 0.9019608, 16600.0000000
300.0000000, 0.0016077, 0.5884244, 0.6066667, 0.0033333, 0.0052356, 6.4406780, 1.0000000, 74700.0000000
621.0000000, 0.0005945, 0.5154578, 0.7616747, 0.0000000, 0.0500000, 6.7444444, 0.0000000, 77500.0000000
284.0000000, 0.0000000, 0.4471780, 0.6866197, 0.0000000, 0.1232877, 6.2867133, 0.7777778, 28900.0000000
1284.0000000, 0.0030893, 0.4757492, 0.6853583, 0.0038941, 0.4324324, 6.1560102, 0.5000000, 44500.0000000
29.0000000, 0.0126582, 0.5063291, 0.5517241, 0.0000000, 0.0370370, 4.9473684, 1.0000000, 14999.0000000
240.0000000, 0.0000000, 0.5000000, 0.7125000, 0.0000000, 0.0769231, 6.2564103, 1.0000000, 31600.0000000
99.0000000, 0.0189702, 0.5094851, 0.7777778, 0.0000000, 0.1666667, 6.0972222, 1.0000000, 75700.0000000
48.0000000, 0.0000000, 0.5151515, 0.8333333, 0.0000000, 0.0000000, 5.6046512, 0.0000000, 50000.0000000
1067.0000000, 0.0048915, 0.4500153, 0.7825679, 0.0018744, 0.0746888, 4.9911616, 0.7777778, 14999.0000000
564.0000000, 0.0185440, 0.5329670, 0.6595745, 0.0478723, 0.2159091, 5.7570850, 0.5789474, 61200.0000000
71611.0000000, 0.0973133, 0.4689932, 0.7593107, 0.0346734, 0.1537775, 5.0665433, 0.2205029, 153600.0000000
66.0000000, 0.0000000, 0.4125874, 0.6212121, 0.0000000, 0.1111111, 5.9387755, 1.0000000, 14999.0000000
66.0000000, 0.0000000, 0.6703911, 0.9090909, 0.0303030, 0.5000000, 8.0606061, 1.0000000, 92800.0000000
1281.0000000, 0.0076509, 0.4961746, 0.7634660, 0.0015613, 0.1111111, 6.3182870, 0.2500000, 55100.0000000
751.0000000, 0.0004998, 0.4357821, 0.6884154, 0.0213049, 0.1744186, 5.9345238, 0.6000000, 17200.0000000
279.0000000, 0.0000000, 0.4194053, 0.6559140, 0.2724014, 0.0000000, 5.3505155, 0.0000000, 14999.0000000
178.0000000, 0.0000000, 0.4732334, 0.6966292, 0.0000000, 0.0000000, 6.8661417, 0.0000000, 40200.0000000
1350.0000000, 0.0254237, 0.5549637, 0.8511111, 0.0014815, 0.1803279, 7.1744000, 0.3636364, 150400.0000000
964.0000000, 0.0073710, 0.4762490, 0.6877593, 0.0000000, 0.1607143, 5.8172662, 0.7777778, 30000.0000000
723.0000000, 0.0011293, 0.5223038, 0.7372061, 0.0165975, 0.1111111, 5.5909091, 0.6000000, 30700.0000000
379.0000000, 0.0092308, 0.4656410, 0.7730871, 0.0052770, 0.1111111, 5.5190311, 0.0000000, 30700.0000000
341.0000000, 0.0000000, 0.3753181, 0.6715543, 0.0029326, 0.2941176, 5.4660633, 0.3000000, 28900.0000000
3836.0000000, 0.0018366, 0.4445765, 0.6710115, 0.2309698, 0.2328431, 5.5046225, 0.6315789, 25200.0000000
59.0000000, 0.0000000, 0.4573643, 0.6271186, 0.0508475, 0.0000000, 5.1764706, 0.0000000, 14999.0000000
935.0000000, 0.0063186, 0.3601596, 0.5978610, 0.0032086, 0.1500000, 7.4347048, 0.4444444, 76800.0000000
180.0000000, 0.0000000, 0.5230415, 0.7277778, 0.0000000, 0.3200000, 5.1678832, 0.8750000, 22900.0000000
165.0000000, 0.0075188, 0.5664160, 0.6848485, 0.0060606, 0.0000000, 6.6363636, 0.0000000, 73000.0000000
445.0000000, 0.0008703, 0.4830287, 0.7932584, 0.0044944, 0.1962617, 5.9174312, 0.4761905, 44600.0000000
429.0000000, 0.0000000, 0.4416342, 0.6806527, 0.0000000, 0.1428571, 6.3758170, 0.8333333, 18600.0000000
8496.0000000, 0.0297630, 0.5579425, 0.8852401, 0.0025895, 0.3627451, 7.3836029, 0.3783784, 194700.0000000
4048.0000000, 0.0020038, 0.4808057, 0.5899209, 0.0007411, 0.0695971, 6.4351805, 0.4736842, 66400.0000000
1313.0000000, 0.0016634, 0.4435819, 0.6953542, 0.2193450, 0.2166667, 5.6475410, 0.6538462, 27400.0000000
5445.0000000, 0.0152817, 0.5683114, 0.6629936, 0.0170799, 0.1059432, 6.5225125, 0.2195122, 66800.0000000
3752.0000000, 0.0014465, 0.4583287, 0.6505864, 0.0066631, 0.1582915, 5.8554356, 0.6666667, 21400.0000000
24311.0000000, 0.0040196, 0.4768832, 0.6512278, 0.1208918, 0.1214042, 5.7148566, 0.5783133, 26300.0000000
55.0000000, 0.0000000, 0.3884892, 0.6545455, 0.0000000, 0.3333333, 5.8222222, 1.0000000, 14999.0000000
23557.0000000, 0.0057446, 0.4694760, 0.5901855, 0.2994864, 0.1105769, 6.2882242, 0.5124224, 41800.0000000
691.0000000, 0.0670520, 0.5208092, 0.6541245, 0.2503618, 0.0359281, 5.5454545, 0.3333333, 51700.0000000
31771.0000000, 0.1371899, 0.5802887, 0.7518492, 0.0508955, 0.3261074, 6.5697751, 0.3872832, 153700.0000000
496.0000000, 0.0103627, 0.5103627, 0.6975806, 0.0000000, 0.0963855, 5.3833780, 0.6250000, 79300.0000000
162.0000000, 0.0048900, 0.4963325, 0.7592593, 0.0061728, 0.2500000, 5.7258065, 1.0000000, 25100.0000000
2097.0000000, 0.0022770, 0.4732448, 0.6771578, 0.0000000, 0.1955307, 5.8480931, 0.5714286, 18200.0000000
89.0000000, 0.0000000, 0.4509804, 0.7977528, 0.0000000, 0.5000000, 6.4102564, 0.0000000, 46900.0000000
41.0000000, 0.0000000, 0.5247525, 0.6829268, 0.0000000, 0.0000000, 6.7058824, 0.0000000, 14999.0000000
67.0000000, 0.0000000, 0.4235294, 0.5671642, 0.9850746, 0.0666667, 5.5957447, 1.0000000, 14999.0000000
54602.0000000, 0.0134057, 0.5369519, 0.7333065, 0.0098531, 0.2306238, 5.7267074, 0.2868852, 49500.0000000
49.0000000, 0.0000000, 0.5038760, 0.7551020, 0.0000000, 0.1428571, 5.0000000, 1.0000000, 14999.0000000
3613.0000000, 0.0154629, 0.5423762, 0.7473014, 0.0218655, 0.3752381, 6.3172086, 0.7512690, 56100.0000000
168.0000000, 0.0000000, 0.5321508, 0.7500000, 0.1964286, 0.0533333, 4.7373737, 0.5000000, 21800.0000000
23.0000000, 0.0526316, 0.3684211, 0.6521739, 0.0000000, 0.5000000, 5.4285714, 1.0000000, 14999.0000000
1776.0000000, 0.0093245, 0.5389153, 0.6976351, 0.0399775, 0.2475248, 7.0508475, 0.2800000, 120400.0000000
10213.0000000, 0.0105412, 0.4289441, 0.6921571, 0.0021541, 0.1828154, 5.8008728, 0.3600000, 36100.0000000
114.0000000, 0.0000000, 0.4080460, 0.7631579, 0.5614035, 0.2500000, 5.7654321, 0.0000000, 15800.0000000
1732.0000000, 0.0010830, 0.4520251, 0.7084296, 0.0005774, 0.1067961, 6.8973384, 0.1818182, 43900.0000000
541.0000000, 0.0031686, 0.5538657, 0.8539741, 0.0018484, 0.3437500, 6.6864989, 0.5000000, 58400.0000000
20138.0000000, 0.0317594, 0.4894782, 0.5686761, 0.0167345, 0.1082300, 6.1986648, 0.2291667, 47100.0000000
1155.0000000, 0.0040473, 0.5314446, 0.7341991, 0.0251082, 0.2656250, 6.2089552, 0.7058824, 125100.0000000
3685.0000000, 0.0041987, 0.4741423, 0.6881954, 0.0056988, 0.0945626, 6.4899467, 0.5500000, 32100.0000000
43.0000000, 0.0000000, 0.5175439, 0.7209302, 0.0000000, 0.1666667, 6.2500000, 0.0000000, 14999.0000000
581.0000000, 0.0031847, 0.5261146, 0.7228916, 0.2220310, 0.3333333, 6.1836735, 0.4444444, 55300.0000000
94.0000000, 0.0040486, 0.4331984, 0.7021277, 0.0000000, 0.1666667, 6.2027027, 0.6666667, 21300.0000000
290.0000000, 0.0000000, 0.4578696, 0.6448276, 0.0000000, 0.1481481, 5.3225806, 0.5000000, 14999.0000000
388.0000000, 0.0009960, 0.4651394, 0.7422680, 0.2809278, 0.2325581, 5.5034722, 0.6000000, 27200.0000000
143.0000000, 0.0056022, 0.4649860, 0.6363636, 0.0000000, 0.1454545, 5.9090909, 1.0000000, 14999.0000000
726.0000000, 0.0005271, 0.4886663, 0.7079890, 0.0716253, 0.2916667, 5.8835759, 0.5000000, 22600.0000000
106.0000000, 0.0000000, 0.4792332, 0.8301887, 0.0000000, 0.1666667, 6.3655914, 1.0000000, 22400.0000000
1882.0000000, 0.0018607, 0.5424850, 0.6880978, 0.1434644, 0.2096774, 6.8877625, 0.6153846, 72800.0000000
303.0000000, 0.0043290, 0.3751804, 0.5742574, 0.0000000, 0.0465116, 5.8364486, 0.5000000, 14999.0000000
62.0000000, 0.0516129, 0.4387097, 0.8225806, 0.0000000, 0.0000000, 6.2881356, 0.0000000, 14999.0000000
21.0000000, 0.0000000, 0.4843750, 0.8571429, 0.0000000, 0.0000000, 5.0000000, 0.0000000, 14999.0000000
272.0000000, 0.0000000, 0.4359352, 0.6985294, 0.0000000, 0.1052632, 6.5466667, 0.0000000, 20200.0000000
489.0000000, 0.0031646, 0.5000000, 0.7484663, 0.0000000, 0.3333333, 6.2729659, 0.5555556, 32500.0000000
3852.0000000, 0.0327111, 0.5450933, 0.8208723, 0.0124611, 0.3823529, 7.2360000, 0.4615385, 107100.0000000
585.0000000, 0.0050188, 0.5163112, 0.7452991, 0.0000000, 0.1888889, 6.6155419, 0.8823529, 117200.0000000
9987.0000000, 0.0041115, 0.4921921, 0.6584560, 0.5345950, 0.1239571, 6.3136802, 0.4134615, 36100.0000000
2101.0000000, 0.0064063, 0.5544539, 0.9048072, 0.0000000, 0.1100000, 7.1235955, 0.3636364, 82500.0000000
133.0000000, 0.0081301, 0.4119241, 0.6616541, 0.0000000, 0.5000000, 5.7719298, 1.0000000, 20900.0000000
