default,student,balance,income
No,No,1338.88459679214,32500.5848740456
No,No,78.7825536317007,37605.452512539
No,No,764.645179619002,49100.9483808579
No,No,602.616877680922,56017.1275374002
No,No,834.690059477593,42468.9136646455
No,No,1391.51659069133,30152.8038725424
Yes,No,1823.7514257788,53526.3564109476
No,No,1010.07075927463,39456.908335945
No,Yes,1069.80034045604,14736.1469974806
No,No,1116.06577105079,37074.0613666501
No,No,428.402283947888,36340.651070882
No,No,147.488575172857,44482.2687786577
No,Yes,689.519195003873,15600.0473661363
No,No,939.420716799608,55360.0331224343
No,Yes,591.140265303186,19937.0225685188
No,No,1139.26436423453,41869.3186673096
No,No,500.64925119635,31353.7500167738
No,No,1109.40861565878,64213.1924852685
No,Yes,733.928448994375,28105.6061988492
No,No,687.956792216651,40354.2160422405
No,No,118.598450931479,35974.7640052522
No,No,0,42009.0418247155
No,No,634.865043829464,49681.2245331545
No,No,615.471254254668,38161.6557035216
No,No,457.957743633761,36211.1949861006
No,Yes,854.149364662585,12843.4365131166
No,No,770.954517823288,42673.9931495883
No,Yes,0,24283.3359823875
No,No,58.4438977974733,44838.6949893381
Yes,Yes,1893.6643342683,21526.3506270682
No,No,768.043633927125,35951.1246696067
No,No,336.242417261439,46279.5258632712
No,No,852.971339880667,42773.7714603003
No,Yes,1300.70792413699,13675.520182646
No,No,743.516076473323,33764.571812105
No,No,293.452357466707,38528.4473640524
No,Yes,1472.94846140665,23877.5926590672
No,No,756.160130857701,52778.0536252184
No,No,465.495600172177,42358.161541564
No,Yes,1041.43874269112,24847.8812033725
No,No,709.738287402227,46363.3436703512
No,No,427.117689978097,34193.1609253433
No,No,612.225776174973,60323.3572672294
No,No,1322.15285429724,47892.8899845687
No,No,673.747681225898,25013.0631402561
Yes,No,1135.04734947211,48982.225852038
No,Yes,509.612940118272,21928.9109904009
No,No,113.669024032811,38513.3322894258
No,Yes,560.431764396497,24511.2102139238
No,No,1163.73601016216,32467.7480420105
No,No,133.508914180283,49516.3408273916
No,No,897.420265657772,36296.7481384119
No,Yes,793.562784376054,13446.0562906254
No,No,942.786853642612,27736.6451197432
No,No,953.807008362411,40908.4061180661
No,No,814.243678946983,29631.1100659498
No,No,1387.70446873637,26863.1723272568
No,Yes,601.345719044377,15897.1379986349
No,No,656.52270125347,34229.3741032096
No,Yes,1790.54409245898,21938.2092322296
Yes,Yes,1925.98279481192,17763.3503033729
No,No,0,16834.8027078641
No,No,310.118642459262,31445.7710846884
No,Yes,956.720391942074,14464.8073831659
No,No,205.173197849377,47284.2535051627
No,Yes,1572.80377803434,24557.352113832
No,Yes,1455.68418242228,14822.8330565636
No,Yes,1011.45881429469,28316.7576084851
No,No,413.599005794662,31466.220592534
No,Yes,0,19281.7146572359
No,No,377.193845357772,41901.8473663191
No,No,0,51480.3873512327
No,Yes,0,13407.758588235
No,Yes,527.056085247217,22986.2838213203
No,Yes,1470.33083426297,15752.6817921671
No,No,776.56835738045,54662.5160004175
No,No,1096.20366837014,41016.2182273767
No,No,130.45291025962,46094.077150219
No,No,1331.60730925679,27665.6754702124
No,Yes,598.081831318484,12385.8240760546
No,No,177.010865081754,53545.0151134357
No,No,937.033052836217,27174.5267042589
No,No,0,46581.3617831305
No,Yes,970.21073142428,19245.1981577568
No,No,268.87949151699,48006.1500438521
No,Yes,708.977828284692,15968.9165569585
No,No,596.009182737349,32983.5435039705
Yes,Yes,1944.677458621,13026.0467334358
No,Yes,1805.2930711196,10405.4266603484
No,No,405.38804384492,28493.3507218984
No,No,849.129011101001,26970.736094989
No,No,988.407715272309,32458.7693705721
Yes,Yes,2261.84816166666,20030.1651194096
No,No,1221.59976389318,40865.3128875121
No,No,1057.35640003951,45099.0915945878
No,Yes,292.300020907307,17321.2271219559
No,Yes,940.079732079506,18581.5771825384
No,No,368.196933199287,32107.6787202062
No,No,703.386008388494,38419.4138282152
No,No,1018.22125956717,39893.3028681844
No,No,240.225612056097,25042.4017278854
No,Yes,446.634847450068,18309.7907377691
No,No,1277.79338062019,35620.1560022537
No,No,519.584026350788,30546.8643738174
No,No,933.521200054954,40378.4231241276
No,Yes,1074.57787055668,18574.3537335753
No,Yes,1697.75398883114,19021.0677000564
No,No,1240.66470702238,46148.1974680897
No,No,573.584802642977,54427.9211476451
No,No,486.057013965658,54794.3921961543
No,No,455.348416682872,41378.9971241894
No,No,1110.43993045955,39311.5345181127
No,No,1225.06555248783,49090.3693115935
No,No,286.258242830821,28838.3213087935
No,No,1444.63047690274,40364.5558777602
No,No,1031.04458789228,38199.0467920706
No,Yes,382.003276268327,19951.7217195845
No,No,1337.3132659055,41529.5520507843
No,No,463.90181290855,39626.7694268247
No,No,948.777978664131,24094.7864892109
No,No,626.516141890442,49207.001302772
No,No,350.0715602255,45354.74618708
Yes,Yes,1492.96342101535,11054.0684385758
No,No,847.635895494919,33199.3753811158
No,No,241.94073994952,47843.0797377543
No,No,616.538677802606,31925.1832420121
No,No,733.414845283055,36724.8933064774
No,No,1100.97288154077,50237.2578180061
No,No,665.627833705603,55093.3823987094
No,No,174.935484980574,55044.3700745005
No,No,124.227296928522,51265.5461992287
No,No,344.545009104846,38463.6852600914
No,No,954.948270304332,42963.6617335514
No,No,1629.32593561974,44911.6435301241
No,No,913.04491900285,31841.6349702873
No,No,1306.8430233515,49036.741695979
No,Yes,2308.89323579289,19110.2664124636
No,No,1042.42038966929,58234.766470505
No,No,1264.87562644701,44359.0606151527
No,Yes,1348.64545582785,21789.3822247358
No,No,1256.89228843842,23100.0094995806
No,No,1046.63155340262,45717.6280506608
No,No,0,22535.506356251
No,No,432.655426473308,22986.9317533642
No,No,563.150191515129,43028.597200306
No,No,721.093433921572,41411.143680846
No,No,741.59275976993,24393.3159518231
No,No,1071.30534740383,19529.0351866058
No,Yes,1589.63859843754,22541.8920327552
No,No,1194.59757867202,38222.5061057634
No,No,269.587918794174,38650.3460881726
No,Yes,455.599026268747,20549.1348293718
No,Yes,795.540791546717,10257.6724866771
No,No,595.368804329898,31418.8156662782
No,Yes,539.834793088502,13119.6858549153
Yes,No,1322.72397902781,23229.9091337731
No,No,1267.29579128671,36784.8369937151
No,No,1091.9997376942,34704.512288981
No,Yes,951.785550568645,14354.6348784919
No,Yes,559.498302110046,16994.5786720969
No,Yes,1222.14132688581,9080.14570014628
No,Yes,1026.10449504049,20991.3964273735
No,No,1140.59420875618,25116.6682879217
No,No,556.4448382508,39707.1087851566
No,Yes,306.610770383547,11511.8842202514
No,No,1271.25098586546,42533.2676642295
No,No,333.07270829892,61508.7565557497
No,No,1174.51950600219,23942.2057745183
No,No,473.961439125699,35133.0704073127
Yes,Yes,1724.96323223373,22170.6873405632
No,Yes,1056.77065098729,14194.6589987093
No,No,841.734663004714,38023.3307435185
No,No,590.878172644642,52977.6419781171
No,Yes,1070.66636054645,19312.8406016709
No,No,914.972379535741,52871.324365823
No,No,1130.51289893728,35071.6733795272
Yes,No,1706.95684088777,21738.7963336109
No,No,839.325506864637,43909.0039557966
No,Yes,330.936107888082,21272.3073820023
No,Yes,762.585019280848,24738.1184475607
No,No,986.818165877003,32386.162358721
No,No,916.073000088086,42201.8205982355
No,No,1263.67678751621,25695.4813712979
No,No,0,42118.1966584012
No,No,441.008786395518,47707.1251761512
No,No,349.054411370492,46698.0274257906
No,No,423.985471704096,37979.7853256312
No,Yes,1295.02971264941,21717.4695488552
No,No,681.724475489414,31153.6375421398
No,No,1153.02130969969,20586.2781092411
No,No,1470.34259270138,26136.7436879453
No,Yes,1040.87331114945,12177.0389584814
No,No,1007.26867943193,28245.3200752387
No,No,667.144583247857,44863.0689857382
No,Yes,634.679970187067,17023.6828647141
No,No,298.704516620129,39599.6615793386
No,No,909.48421999673,48358.4409666082
Yes,Yes,1737.53781487332,20974.0345941776
No,No,203.263817193147,46518.1324112585
No,Yes,0,19750.3962215709
No,Yes,1889.67831898356,14756.9000181625
Yes,No,1558.46347122157,41648.326172772
No,No,1201.92753899842,45382.6135660511
No,No,1051.60440723879,47529.2173130498
No,No,641.525383215407,18350.7334185609
No,No,883.907073044784,41668.1062021513
No,Yes,953.809047021419,18241.7414386977
No,Yes,1168.89554505706,14970.870086781
No,No,431.330740107029,58551.8932582891
No,Yes,1291.91526301142,17910.0646052095
No,Yes,335.357947876117,5118.74555143655
No,No,30.8244500988488,35960.6060192327
No,Yes,1119.23757441914,15214.1156270435
Yes,Yes,1812.07999802736,17962.2701593326
No,No,385.690838730115,44650.7829612035
No,Yes,651.550004936349,17743.0656159922
No,No,1717.49502509778,38791.0576377771
No,Yes,1181.51322144909,11784.8022592774
No,No,745.279514716451,34704.6202469011
No,Yes,1453.30974668049,15183.7292181496
No,Yes,1333.09747140116,29363.9717414648
No,Yes,571.886359139704,15632.7692772291
No,No,494.653229366309,40377.6683594854
No,No,163.582608502788,58220.780465229
No,Yes,1371.46837154538,24248.5519615584
No,No,1129.20265874509,40688.6355917437
No,No,0,53663.166680695
No,No,84.8565488441197,53760.4652568516
No,No,681.451239454484,48892.5246942349
No,Yes,1366.47753375554,11268.7743330454
No,No,82.0884565037652,27357.5999305025
No,No,602.996226080387,33888.4091879832
No,No,176.32319984023,54798.6987534016
No,Yes,713.799156468317,20676.9051858148
No,No,137.724616656813,44747.3276836455
No,No,159.97347308844,30567.8013137362
Yes,Yes,1956.92390589788,15574.389976252
No,No,183.576382191855,51149.281572877
No,No,975.335484892047,50751.0385898927
No,No,0,44216.9293776847
No,No,424.285797016623,35675.7411016182
No,No,1477.66920681625,42011.8079623361
No,Yes,1211.36364809966,14186.3886650946
No,No,903.549304730362,46971.5621697052
No,Yes,1076.23358719821,18096.7014811134
No,No,988.667817971184,28486.3397522489
No,No,1311.08880317964,32797.989915748
No,No,0,40056.692657077
No,No,289.329908276397,45559.1763926521
No,No,22.5371752321505,59536.2756235063
No,Yes,287.607413255777,24440.2251953526
No,No,25.8283712126898,22720.0945425665
No,Yes,725.79336805305,23202.9639603002
No,Yes,1137.02831791176,25117.7629744123
No,No,1335.115552174,30115.1549636595
No,No,1193.67697332195,34360.9095002687
No,Yes,0,18162.7704916096
No,No,1047.72339011776,45181.748595089
No,No,0,48271.8704439342
No,No,327.322508076445,29816.3803207051
No,No,771.682916735053,38854.2424835777
No,Yes,873.678652391843,17655.7100333686
No,No,974.907789283596,36763.1459689516
No,No,309.823995175971,28139.6258485682
No,No,286.852326895067,18402.1647545271
No,No,509.852253653762,49345.4256379167
No,Yes,840.338690093895,21097.3703069157
No,No,223.686918061528,23513.295384302
No,No,1407.22457088516,22806.8482142243
No,No,1178.98262547138,45545.1684231506
No,No,1298.48481522487,39143.2919242425
No,No,627.353353332945,37616.465943813
No,No,907.169775895606,27631.5677957721
No,No,872.151841558757,40524.3387449511
No,No,620.320355649478,52536.7766460997
No,No,380.33310801284,30890.0736042066
No,No,1073.16853283521,51668.9608305471
No,No,883.233753978824,32310.7450219943
No,Yes,1558.21783126298,7364.83007811734
Yes,No,2023.73360278694,32094.6278057806
No,Yes,803.96110476315,13172.8705078849
No,No,1060.20470687507,27870.1553890068
No,No,869.854539572928,33589.1395470743
No,Yes,1306.4830309386,13984.7852630212
No,No,1597.89874127005,36524.7162417731
No,No,1351.96246519761,43630.0369164341
No,No,0,29475.3813765944
No,No,442.590924942444,38947.3543696336
No,Yes,963.201198699628,15938.0660973046
No,No,1063.79708720936,41157.3571458083
No,No,214.411562735884,42758.8128206941
No,No,1258.57639880193,33571.144518039
No,No,506.627150894389,49068.8708652295
No,No,38.4077852191765,38702.1016770795
No,No,1237.5474004851,37387.1541539934
No,No,0,47437.5122368664
No,No,555.665290924347,46584.7305012296
No,No,747.937523947625,44030.4614912561
No,Yes,1000.62176785607,17223.637965174
No,No,773.672947531567,40427.7419253366
No,No,744.766199664744,35067.6437229118
No,No,953.12336416549,51257.1438956213
No,No,998.375769500884,37816.843904052
No,Yes,1098.95568535445,21025.9274564034
No,No,521.687353906343,48700.1530798727
No,No,82.7303897500606,27627.2240812824
No,No,219.115003152167,31490.5334213201
No,No,276.379828600186,38721.8679676236
No,Yes,1180.36381739222,24063.3127448186
No,No,620.918596651177,39099.3076254565
No,No,414.857562442064,38030.8246165394
No,No,1389.89055624727,48689.7303942425
No,Yes,703.011900414414,21411.9300665588
No,No,493.549422828412,52241.9221585187
No,Yes,1351.41154301245,14003.4757244327
No,Yes,461.782764768532,17609.8305189709
No,No,143.102261880534,44846.9010094286
No,No,1280.00323371245,30274.3355978527
No,Yes,1764.68272962341,17995.7286127654
Yes,No,1648.4740168088,55548.2541750171
No,No,0,37409.00299116
No,No,610.5977515706,22635.066474244
No,No,355.148585726055,55634.3306483916
No,Yes,472.511100780113,19903.892050653
No,No,786.013911427482,52693.9437515261
No,No,772.732074090217,47161.2767003098
No,No,751.297218621075,25013.6140745111
No,No,1433.71078041798,42798.5655127619
No,No,1037.0085986933,36622.7922300473
No,Yes,1827.13494992165,19616.0097315428
No,No,764.505938856141,37869.2142885917
No,No,589.542016743032,28237.8206768537
No,No,754.127489894913,41341.8026042076
No,No,911.926441504846,41249.2817354287
No,No,311.918278951811,39694.4837314036
No,Yes,933.287231176741,20694.5877844271
Yes,No,1374.47471172714,35805.708860939
No,Yes,322.311954337769,10056.1105453176
No,Yes,703.83876552012,19318.0593335456
No,Yes,534.692906824283,18729.5662404161
No,No,0,26626.4858812158
No,No,770.519898519213,44509.5753879851
No,No,1015.72588136653,31820.9412716706
No,No,421.146499621363,61655.3480462195
No,No,1125.09140231743,33564.0755500554
No,No,857.380821963549,28755.1807565094
No,No,363.941462516251,46155.5392200076
No,No,1157.77970145716,32219.8317281535
No,No,993.30255103886,28501.8560064325
No,Yes,403.459427433934,15333.8762884491
Yes,Yes,2134.93448768395,20330.8648725049
No,Yes,1234.94271600877,26919.1159560062
No,Yes,805.104251682653,22174.0288924726
No,No,0,41933.0957701916
No,Yes,157.51404250204,24506.1868262113
No,No,257.897657222952,39477.0318565651
No,No,1056.91506315657,53080.5863449038
No,No,0,48290.8540329372
No,Yes,1730.2910812987,19446.6757215789
No,No,694.500710655688,14150.9143775224
No,No,1546.76052584633,32928.6361255712
No,No,428.665305286794,45570.7909478986
No,Yes,1764.5323087933,18148.5240778253
No,Yes,1181.9796970175,17223.3672279335
No,No,943.132389752471,30178.7340616488
No,No,0,41234.8917498709
No,No,1087.1937668964,54961.2884808736
No,No,14.8209530535119,32320.2655222242
No,No,0,47207.0507207127
No,No,836.010590425218,40178.9346993862
No,No,1494.52113519744,42280.4078513644
No,Yes,1318.52895693248,15821.1523474123
No,No,431.127915131931,37772.8047134803
No,No,1335.47357265421,45847.3821106777
No,No,1141.44217585929,27914.4022527693
No,No,795.119291607454,38710.3813279163
No,No,1005.4440884865,40615.342195768
No,No,481.24016359761,49010.7555057344
No,No,427.340142965323,27260.7354645627
No,Yes,1157.5939252283,17996.9033276586
No,No,890.213022886436,43643.5823952575
No,Yes,1321.32915896267,20302.2194675724
No,No,1167.94362182515,57256.0074063843
No,Yes,1197.17095276732,10834.1113799846
No,Yes,922.885355540815,22988.8426517771
No,No,834.711894553582,28553.4718813516
No,Yes,1264.58694064668,14649.1550227355
No,No,1603.66522270643,25802.303467605
No,No,838.276067699318,55082.317526616
No,Yes,850.677279125118,21251.639505372
No,Yes,1508.30771296294,17645.3050237888
No,No,1272.48057873786,34570.5706624876
No,No,981.839796266037,23636.9763420578
No,No,487.695020918891,46480.0359695332
No,No,1046.41667284717,47598.3073685701
No,No,1533.91725712455,42888.6410509943
No,No,709.953565164241,37302.6221316962
No,Yes,1610.0158576143,19649.4844285022
No,Yes,645.68853045309,14211.147136718
No,No,377.713995836784,46729.3329914261
No,No,994.990169963546,39315.9558909818
No,No,1240.66574426481,57303.7919348134
No,No,736.590612372767,37031.484769493
No,No,1201.23061835405,46478.1513183908
No,Yes,647.367388243078,16897.7896582685
No,No,1161.23993389444,52064.4713529493
No,Yes,1521.91273780211,21370.7938938827
No,No,805.520628314094,43383.7065437576
No,No,1155.39954792162,34539.5643783574
No,No,613.111142058477,38632.130636444
No,No,623.957676295728,46188.294958031
No,No,1000.90104000868,46469.1025160643
No,Yes,807.748827444968,18760.3451969824
No,No,1156.04020757226,38295.5712385133
No,No,637.283463985274,32885.7019929855
No,Yes,1241.69098684,20105.0679995001
No,No,741.193062241411,31104.0044472485
No,No,1169.83411318443,39386.3700254072
No,No,0,35821.7865291597
No,No,1088.30319967893,33673.3606828863
No,Yes,0,22187.9662133554
No,No,608.948580101663,26463.3747616096
No,Yes,431.30278922563,15606.2458412751
No,No,512.653437908393,39631.695229879
No,Yes,1241.6164198854,12058.5976188622
No,No,0,53058.2552072079
No,No,561.433746424985,37884.9611039777
No,No,245.244283858514,35132.2211702208
No,No,1081.06366330651,34138.3237431471
No,No,492.326454777319,42317.2424218171
No,No,1349.57175041655,50645.2905655432
No,Yes,1150.43167977495,11666.9897505353
No,No,357.865880853581,42499.0322877445
