% This is a family of datasets synthetically generated from a realistic
% simulation of the dynamics of a Unimation Puma 560 robot arm. There
% are eight datastets in this family . In this repository we only have
% two of them. They are all variations on the same model; a realistic
% simulation of the dynamics of a Puma 560 robot arm. The task in these
% datasets is to predict the angular accelaration of one of the robot
% arm's links. The inputs include angular positions, velocities and
% torques of the robot arm. The family has been specifically generated
% for the delve environment and so the individual datasets span the
% corners of a cube whose dimensions represent:
% 
% Number of inputs 8. 
% degree of non-linearity (fairly linear or non-linear) 
% amount of noise in the output (moderate or high). 
% 
% Source: collection of regression datasets by Luis Torgo (ltorgo@ncc.up.pt) at
% http://www.ncc.up.pt/~ltorgo/Regression/DataSets.html
% Original Source: DELVE repository of data. 
% Characteristics: 8192 (4500+3692) cases, 9 continuous variables. 
 
@relation puma8NH
 
@attribute theta1  numeric
@attribute theta2  numeric
@attribute theta3  numeric
@attribute thetad1  numeric
@attribute thetad2  numeric
@attribute thetad3  numeric
@attribute tau1  numeric
@attribute tau2  numeric
@attribute thetadd3  numeric

@data
0.891141,-0.450505,-1.649156,-0.985751,1.250856,-1.663109,-0.556779,-0.177264,3.905409
-0.815766,0.588773,-0.514723,1.000350,-0.917304,1.809750,0.261530,-0.062977,8.159945
-1.466421,1.544475,-1.615898,0.046414,-0.295030,-1.141437,0.298994,-0.401814,2.885541
-0.362216,0.639545,0.810212,0.314786,1.426900,1.503417,-0.566753,0.176534,8.297702
-0.669447,1.784598,0.330453,0.846902,-1.305456,0.089888,-0.314330,-0.551831,9.028675
-0.492705,1.598395,-0.161802,-1.299737,-1.815095,-0.189127,-0.198495,-0.101293,4.706182
0.596015,0.569918,-0.735324,-0.828592,-0.093299,0.204282,-0.326888,-0.400056,0.533071
0.155034,0.651579,-0.499447,1.392749,0.553709,-1.722371,0.401608,-0.178109,3.361317
1.654044,0.185650,-1.265523,0.198936,-0.388140,-1.516206,0.551639,0.190029,2.003801
-1.225543,1.086142,0.880848,-0.036737,0.818761,0.740439,0.023953,0.583268,9.608204
-0.283625,-1.715912,0.485393,-0.094818,1.068274,-1.611731,-0.492198,0.423956,-9.872004
1.763736,0.303329,1.134762,-0.032843,-1.589061,-1.298035,0.127961,0.241864,8.448913
1.693666,-1.154214,1.084942,-0.431851,-1.048175,0.116957,0.501848,-0.241314,-8.775785
0.919553,-1.713349,-1.669574,-1.075906,1.504385,-0.598982,-0.455288,0.378648,-0.627123
-0.721764,0.881970,-0.023751,0.431164,0.801176,-0.749456,-0.266955,0.086726,9.686499
0.465770,1.856413,0.950229,1.160678,-1.778241,0.956138,-0.421974,-0.123230,7.771722
-1.784730,1.227135,-0.720348,-1.703947,1.779265,1.164700,0.554580,0.431752,5.731727
-0.866582,-1.470830,-0.925919,0.267698,1.695140,1.003082,-0.078468,-0.013928,-0.570825
-1.242784,1.610205,-1.481900,1.504161,-0.588887,-1.399720,-0.271527,0.043664,1.975912
0.531536,-1.166865,-0.417070,-1.436933,-0.485812,0.592277,0.585757,0.018710,-7.202117
1.763046,0.013254,0.331974,0.012297,-0.676802,-1.193065,0.100284,-0.523627,1.470908
-0.610586,-0.415137,0.897558,1.845443,1.294144,-1.705435,-0.196450,-0.541976,1.899922
-1.150516,-0.854369,0.209077,0.402304,-1.701514,1.201094,-0.343951,-0.385646,-4.178124
1.143209,-1.321267,-1.763751,-0.558870,1.697259,-1.089443,0.063263,0.056725,1.867301
-1.352213,-1.612885,1.666630,0.612128,-0.060602,-0.668074,-0.482759,-0.523459,-4.826327
1.231852,-0.624356,-1.883136,-1.455230,1.137976,1.198024,0.029126,-0.079936,2.292631
-0.864580,-1.760021,1.825799,-0.873311,-1.477378,-1.654305,-0.259661,0.284259,4.143535
1.869205,1.063273,1.053220,1.741022,-0.689002,1.116602,0.036097,-0.518859,7.456496
-0.406943,-0.867864,-0.399779,-1.096006,-0.787128,-0.642388,0.128926,-0.335538,-4.521523
-0.742154,1.254005,-1.506449,-0.173377,0.193815,0.238390,-0.255489,-0.404233,0.861417
-0.991557,1.683259,1.116142,-0.075625,-0.567748,-0.503776,0.082106,-0.038915,3.592209
-0.345704,-0.809210,1.441698,1.401887,-0.421537,-1.116560,0.189284,0.091467,0.497224
-0.269213,-0.764556,1.732627,1.469576,-1.300718,0.551060,-0.319523,-0.228916,6.553199
1.496683,-1.871735,1.660456,-1.376740,0.853106,1.178914,-0.207493,-0.139308,-7.043677
0.867263,1.607333,-0.737520,-0.032741,0.129795,-1.309632,0.487067,-0.261253,6.533154
-1.160432,-1.639182,0.777114,-1.782179,-1.134275,0.673971,-0.368092,-0.521242,-9.696481
-1.046737,1.667548,0.955631,1.468794,0.644224,0.280527,-0.425240,0.184870,3.343827
1.302304,-0.279534,-0.811653,1.862254,1.102964,0.859821,0.298962,0.247103,-5.841758
1.066921,-1.728097,-0.729726,-0.990343,-0.541515,-0.682154,-0.210207,-0.151992,-3.491583
-1.322136,-1.277671,-0.399387,1.722693,0.377235,-0.801918,-0.129062,0.448644,-1.568674
0.078952,-0.062104,0.477305,-0.307368,-1.149986,0.528241,0.004030,0.534460,9.129688
0.592966,-1.665295,-0.789186,-1.296198,1.124473,0.457459,0.530576,0.184533,-8.068877
-0.993323,-1.614626,-1.192696,-1.026862,0.185142,1.500648,0.217930,0.343579,-0.821984
0.022724,1.160611,0.869311,-1.673228,1.590520,-0.579474,-0.487291,0.092171,7.031454
-0.105390,0.569937,-0.414225,1.153433,0.859438,-1.720689,-0.199874,-0.480666,8.855068
-1.049748,0.063795,1.549221,-1.015316,-1.794353,1.605924,-0.570370,0.588110,8.344635
-1.453100,-0.769082,1.064740,-0.685350,-1.606650,0.908780,-0.577250,0.157157,5.376955
1.367227,1.381294,0.292640,-1.338650,0.142730,1.201615,0.038257,-0.206879,9.546749
-1.581109,0.412769,0.777066,1.181250,0.924469,1.745090,-0.059339,-0.112843,9.015166
-0.603474,-1.532906,0.029967,-1.514864,1.661533,1.661253,0.226731,-0.526490,-7.150414
0.914652,-1.146247,-0.727180,0.330853,0.022235,0.483104,-0.272695,-0.391820,-2.653092
1.528209,0.195583,-0.195370,0.015238,-0.242912,0.198958,-0.010229,-0.320681,2.855954
0.003611,0.372078,-0.766191,0.637329,1.267969,-0.561102,0.594638,0.486273,1.753597
-1.865297,0.530723,0.252273,-1.196249,-0.421109,-1.462896,0.147346,-0.361661,5.627762
0.159742,0.615272,0.017132,1.422000,-1.686676,1.773629,0.223392,-0.246563,5.863608
0.012530,-0.527366,-0.376120,0.691251,-1.018372,-0.375726,-0.069553,-0.180819,-6.352838
1.160954,-0.902959,1.626531,1.487893,1.189136,1.510701,-0.000488,0.198574,1.458284
-1.769460,1.508124,-1.838088,1.679093,-1.033718,1.824313,0.170150,0.106852,0.495368
-1.822552,-1.104199,0.998475,1.496699,-1.600380,0.729429,-0.075652,0.517868,0.736056
-0.610087,0.426032,1.266816,-1.074725,-1.262332,1.048071,-0.591692,-0.175372,8.843695
0.159847,-1.397928,-0.888001,0.445154,-1.577896,1.627792,0.019337,-0.202824,1.288769
-1.743478,0.890426,-1.155977,1.617601,-1.571434,0.899413,-0.291894,-0.256117,-2.873693
-0.255725,-0.277997,-1.383932,0.615280,0.147690,1.628261,0.127375,-0.003236,-2.582692
0.266389,-1.457178,-1.445034,-0.917552,1.411707,-1.267303,0.140742,0.250869,-4.043930
0.928863,0.198825,1.509432,1.286732,-1.879083,-1.207745,-0.436899,-0.166758,7.543139
0.927467,-0.641912,0.877454,-0.531339,0.707088,1.263234,-0.309293,0.104599,0.613842
1.738145,-0.030244,0.625243,1.711811,-1.550069,1.843386,0.207328,-0.237538,-0.391363
-0.009608,0.627971,-1.439505,1.533699,-1.781800,1.464289,0.101035,0.095557,-3.454522
1.118229,1.064570,0.222426,-1.435785,-0.033264,-1.114910,-0.585201,-0.280204,8.420506
-1.817574,-0.373359,1.861259,-0.536888,1.683612,-0.490105,0.022035,-0.464010,8.893000
0.836049,1.019052,0.498480,1.206789,0.380483,1.016447,-0.577598,0.317697,9.151121
1.146813,-1.067223,0.422194,0.835867,1.721712,-1.029766,0.122431,-0.299386,-5.038066
-0.530071,-0.598378,1.177996,-0.988577,-1.010651,1.214645,0.151767,-0.454389,8.422479
1.789360,1.198436,-0.515184,0.787897,-1.517554,1.690655,0.326075,-0.054971,6.345551
0.018416,0.389128,-0.725293,-1.871542,1.129012,1.334446,0.266475,0.251816,-1.093735
-1.560378,-1.774377,1.816499,1.159419,-0.318642,1.619699,-0.077950,0.289016,-8.610118
1.361890,-1.618366,0.036437,1.670237,0.920815,0.647476,-0.511428,0.029078,-8.235818
-0.433311,0.808562,-1.025932,0.730221,1.771530,-0.658728,0.312874,0.073594,5.400812
1.244387,-1.056790,-1.419194,-0.160325,0.899220,-0.389403,-0.039009,-0.421491,1.949570
-1.234041,1.531528,-0.562586,-0.439895,-0.515023,-0.268908,0.185718,0.163035,4.047739
0.198332,0.764123,-1.471618,0.896666,-1.839564,-0.504108,-0.493440,-0.048605,-2.694652
-1.226556,-0.850292,0.883377,1.004370,-1.212028,-1.718408,0.002622,-0.327822,-2.608576
-1.469490,-1.024760,1.575005,-1.204778,-0.502825,1.155429,0.152119,-0.527745,7.972379
0.620972,1.565297,1.505243,-1.250466,0.668967,1.452763,-0.360408,0.217945,1.497545
0.999774,0.709041,0.154785,0.235273,-0.408950,-0.680434,0.588250,-0.084983,6.703100
1.671907,-1.174739,-0.807303,-0.423458,0.536693,-1.195658,-0.571032,0.268348,-7.413014
-0.367778,1.402366,0.081538,-1.846285,-0.370391,-1.032072,-0.216234,0.548102,4.271019
-1.845500,1.504560,-1.421225,-0.364483,0.246002,-1.045105,-0.335792,-0.056791,1.740342
-1.051897,1.641521,0.835062,-0.489563,1.624172,-0.477101,-0.013013,-0.309199,8.133873
1.694922,1.111281,1.153120,-0.624762,-1.172918,-0.360110,-0.528117,0.334198,7.358096
-0.648569,-1.684002,1.477667,-1.027919,1.261971,0.422808,-0.048861,-0.402001,-5.708470
-0.647860,-1.083714,-1.533547,0.564430,1.282716,-1.511572,0.143078,-0.083996,-2.176075
1.156745,-0.013061,-0.867902,-1.047437,1.218767,1.880357,0.000666,0.400572,-4.165726
1.505602,1.011036,1.489782,-0.993255,-0.463971,-1.787589,-0.504508,-0.065274,1.191797
0.077005,1.135921,0.585020,0.497138,1.268602,-1.228131,-0.294998,0.374649,5.601824
0.590274,-1.674677,-0.132261,1.343883,1.095380,1.572499,-0.588204,-0.337765,-8.607623
-0.231105,-1.169440,1.537647,0.498063,1.742191,0.113177,-0.520642,-0.027180,-3.654402
-1.360129,1.047911,-0.781458,0.414405,1.881924,-0.056331,-0.161810,-0.340580,0.250089
0.173360,-0.472988,1.229797,-1.223906,-1.548256,-1.609242,-0.379056,0.009545,5.577211
-0.528545,-1.346387,-1.724218,0.373518,0.812665,0.066125,-0.243669,0.258612,2.671142
-0.769492,1.707392,-0.425397,1.868669,-0.403485,0.700090,0.164127,-0.316061,2.796292
-0.886451,0.106995,0.011419,-0.352024,-1.474992,0.738979,-0.585095,0.314557,-0.282867
1.500187,0.475615,1.453219,-1.009054,1.655116,-0.639828,-0.575241,0.332201,7.340731
1.494324,-0.047935,1.124797,-1.644349,0.647969,-0.864399,0.406863,0.547805,6.091169
-0.725609,0.346278,-0.843216,-0.840064,-0.646288,-1.051441,0.566068,0.299253,2.321054
0.714283,1.557266,-1.525750,-0.337467,-1.864129,1.313193,0.563543,-0.137281,-5.526960
-0.321805,1.250193,-1.494976,0.395545,1.564163,1.304312,-0.149512,-0.053478,-0.734410
1.656986,0.632965,-0.440142,-0.900644,-0.935034,1.637541,0.570399,-0.109690,0.685252
0.084988,-0.401277,0.100298,0.551150,0.511048,1.334148,-0.131466,-0.344540,-6.195098
1.751869,0.656263,-0.947934,-0.288155,1.312999,-1.483447,-0.595549,-0.188124,-3.227011
0.631147,-0.838799,1.766317,-1.558508,-0.495033,0.172836,-0.556573,-0.325262,7.066228
-1.481097,-0.072679,-0.071632,-1.323956,-1.704181,1.620387,0.000183,-0.517611,-0.054053
-1.320965,-0.442948,0.943170,-0.614880,-0.957074,0.675171,0.055585,-0.577332,5.690699
-1.272238,0.427806,0.919270,1.075506,-0.692405,0.464475,-0.335751,-0.564626,9.239036
-0.327012,0.447425,-1.102123,-1.810542,0.948033,-1.829462,-0.120732,0.056574,-2.436261
0.083088,1.593463,-0.112833,-0.112667,-1.106008,0.760441,0.235397,-0.089426,-2.462245
-1.594817,-0.020705,-1.163046,-0.320114,-0.492720,1.346602,0.496316,0.383297,-3.139598
-1.554482,-0.703456,-0.535314,1.756778,0.225739,1.458942,0.296936,-0.200524,-3.262197
-0.228585,-0.294267,0.379516,-0.167557,-0.015031,-0.045856,-0.522364,-0.170317,3.218056
-1.180162,-1.483903,1.770574,-1.633485,-1.492636,-1.744104,0.533968,-0.405611,4.557229
0.827734,0.750094,0.247906,0.797514,1.779743,1.668277,-0.594327,-0.061082,8.756159
-0.891473,-1.356094,1.015396,-0.628963,-0.155825,1.139318,0.362315,-0.567507,-9.157609
-0.995902,0.283915,-0.946426,-1.334250,-1.311273,0.328888,0.294091,-0.010589,-2.828836
0.402079,-1.713311,-1.034160,-1.838162,0.434555,1.245413,0.354982,-0.215308,-0.427800
-0.941424,-0.197779,0.989775,-1.471080,-1.363971,0.571760,0.022318,-0.498887,5.906618
-0.396824,-0.449888,1.175320,-0.729141,1.308005,1.291527,-0.143872,-0.048700,3.716558
-1.546190,-0.814666,0.226459,-1.508013,-0.068748,-1.853895,-0.033273,-0.025600,-8.093072
0.740566,-1.556335,-1.674918,-0.411606,-0.079570,0.982194,-0.222764,0.001681,4.231540
-1.465401,-0.159536,-0.910384,1.252753,0.064854,0.497973,0.071817,-0.172593,-2.900997
-1.238670,-0.880324,1.295251,1.820034,0.249856,-0.346724,0.284289,-0.362850,8.319550
-1.338891,-0.145674,-1.662325,0.116957,1.580556,1.602093,0.533374,0.410415,-2.082946
0.390039,-0.494615,-0.344038,0.802332,-0.178771,0.007523,-0.551780,-0.167185,-6.217719
0.060928,-1.394375,-1.494993,0.115545,0.457282,-1.313921,0.342785,-0.006777,0.710997
1.204687,-1.010472,0.453743,-0.466495,1.034922,-0.443812,0.480405,0.573775,-7.760734
0.210968,-1.741996,-0.602636,1.248991,0.922847,0.880961,0.594771,0.323823,-6.134152
0.162213,0.664786,-0.965561,1.286669,0.833851,1.771531,-0.202974,0.214451,0.371434
0.725233,0.866228,-0.703220,-0.354809,0.723793,-0.708468,-0.585828,-0.017243,-2.500640
0.911420,1.090669,1.562159,1.551547,0.372300,-0.801750,-0.427408,-0.251090,6.795666
1.743569,0.636325,-0.523951,0.467168,-1.030835,1.262508,-0.593639,-0.499031,-1.086915
1.701617,0.523368,1.039476,0.699839,0.070812,-1.149380,-0.195129,0.066152,8.930523
1.178836,1.810226,1.281442,-0.303264,-0.045596,-1.032348,-0.489624,0.496721,-0.039292
0.277109,1.528053,1.342584,-1.877845,0.761935,-0.542347,0.133084,-0.050725,7.284271
-0.841014,-1.518575,-0.395190,0.622190,-0.584329,-0.192221,0.047936,0.459930,-5.831834
0.118232,0.375760,0.789011,-1.638578,-0.373172,1.238292,-0.544162,-0.534418,5.129988
1.014293,-0.306983,1.545619,-1.231535,-1.599808,-0.972477,-0.590791,0.578232,8.868941
-0.269262,-1.585643,-0.397773,-1.322086,-0.450683,-0.879432,0.382241,-0.474465,-3.617509
0.486187,-1.830866,-1.347104,1.305346,1.839519,-0.246109,-0.240167,0.316772,0.623508
0.173123,-0.692705,-0.804872,-1.041695,-0.307347,-0.801889,0.027534,-0.438060,-3.988431
-0.588180,-0.826901,-1.834825,-0.036887,-1.697519,0.481355,-0.029204,-0.038153,-1.545874
1.212908,1.427117,1.387282,-0.856615,0.163601,1.379271,0.073583,-0.493939,8.398446
-1.200252,0.151696,1.098857,-0.306470,-1.142983,1.347109,-0.392692,0.020808,9.442564
-1.273224,-1.064522,0.570395,-0.253493,-0.454515,-1.193426,0.571325,-0.137041,-0.768874
1.430664,0.678587,1.035175,0.044103,-1.438052,-0.444126,-0.000671,-0.469582,9.034626
0.048046,0.747632,0.329069,0.200100,0.316526,0.510326,0.157654,0.089567,8.228471
0.215787,0.085952,0.725016,0.985255,1.730758,0.222127,0.339982,-0.327741,6.583407
-0.000507,-0.975726,0.090359,-0.616280,-1.869123,0.319023,0.319199,-0.422971,-7.966897
0.745983,-0.982233,0.043177,1.860777,-1.104166,1.560481,-0.085440,0.414796,-8.332063
-1.856744,1.035035,1.463196,0.805768,1.027454,-1.539895,-0.184472,0.385100,5.977169
1.431801,0.932509,1.166235,1.134257,-0.992386,-0.938958,-0.069922,-0.383482,6.703000
0.523684,-1.191799,-1.027088,0.149151,-0.210537,1.448710,-0.444181,-0.156650,-5.294727
-0.289742,1.037401,-0.241818,-0.275356,1.547750,0.646071,0.371012,0.406364,7.311778
1.875807,-1.074522,-1.624006,-0.506650,0.964028,-0.664085,0.457816,0.108666,0.366690
0.470132,-0.228903,-1.860431,-0.625824,-0.169614,-0.654442,0.442937,-0.358736,-1.633895
-1.881928,-0.012769,0.276492,-1.296277,-0.204508,0.998097,-0.346058,0.211062,8.006507
-0.272349,-0.689426,1.517257,0.852366,0.055123,-0.939224,-0.292446,0.055530,8.210604
0.456342,1.733351,-1.434859,0.444339,-0.191538,0.326547,-0.230332,0.013804,-5.722897
0.587262,0.491718,0.658505,-0.971175,1.179632,0.116222,0.168675,0.517103,8.769545
0.052373,1.838887,0.440393,1.342709,0.213037,-0.908533,-0.500519,-0.226617,7.866716
1.070061,-1.727459,-1.309657,1.113973,1.169612,1.359539,0.107344,0.536252,-1.468535
0.797979,-1.704248,0.493247,-0.024240,-0.248290,0.275907,0.058284,0.380444,-4.423656
1.508903,-0.060562,0.016554,-0.751957,-1.396071,0.156279,-0.335367,-0.117010,2.539676
0.821244,1.009467,1.509614,0.579646,0.664519,-1.670365,0.226574,0.434900,7.395176
-0.987790,0.909029,-1.393903,-1.102118,-1.721172,-1.208506,0.291889,0.180767,3.786460
1.778887,-1.419878,-0.355720,0.491375,-1.333944,0.066916,0.392000,0.340937,-8.539203
0.909827,0.703631,-0.280851,-0.326064,1.298852,-1.747879,-0.463850,0.468247,1.627989
1.546061,-1.359419,1.683162,-0.504257,-0.284195,0.019246,-0.238651,0.590092,-7.504650
0.809590,1.165216,-0.909486,1.261024,-0.412657,1.102768,0.424511,-0.435996,4.717692
0.164326,-1.524721,1.874688,-1.034902,0.768718,0.353562,0.297194,0.547619,6.698303
-0.544571,0.736857,0.191786,0.078548,0.692076,1.539643,0.034132,0.053240,7.578152
0.714885,0.359182,1.150842,-1.216665,-0.496926,-1.483194,-0.444908,-0.375413,8.291497
0.518944,-1.691032,0.181472,0.149294,-1.583780,0.749507,0.540205,0.023609,-10.512978
-0.062035,1.646046,1.482827,-1.006643,0.713064,-0.078539,-0.171993,0.108530,3.236372
-0.696955,-0.608187,-1.577028,1.126871,-0.715143,-0.924547,0.227795,0.545657,1.325821
-0.330229,-0.855581,-1.312014,-0.802898,-1.801605,0.356323,-0.531216,-0.147356,-0.468036
1.349105,-1.615250,-0.367788,1.235340,1.455977,0.107551,0.580025,-0.322916,-6.930466
-0.189571,-0.546100,1.425827,-1.456712,-1.156311,-0.222367,-0.425021,0.264769,5.954239
-1.859755,-0.566298,1.250397,-1.830509,0.885926,-1.394807,-0.384018,-0.582470,4.417978
-0.299988,-1.523001,0.620668,0.227647,-0.404237,-0.637197,0.303734,0.058667,-0.458784
-0.602725,-0.240437,0.323118,-1.804233,1.426283,-1.331002,0.157684,0.591551,9.155030
-0.212203,-0.160236,-1.375953,-1.008101,-1.173497,1.218024,0.225796,0.556642,-3.014511
0.153722,1.214559,-0.973810,-1.636184,-1.615198,0.500122,-0.428088,0.326841,5.377975
1.563423,0.175535,-1.623722,0.492050,-1.296429,1.007433,0.399762,-0.003600,-2.263202
0.496634,0.337384,0.463511,1.588353,0.716777,-1.756823,-0.310205,0.378574,5.601679
-1.204462,1.021501,0.198215,-1.210274,1.371999,-1.353785,-0.524985,0.177946,9.235950
0.659110,1.655591,-0.202608,-1.000066,-1.848124,-1.124373,0.388902,-0.120566,4.859999
1.737364,-1.847985,1.209568,1.844536,1.142038,1.611885,0.119903,0.402058,-5.212111
-1.409494,0.754107,-0.167581,-0.409008,-1.644619,-0.125050,-0.596571,-0.575066,4.385063
-0.982181,0.928024,1.175658,1.171400,1.249299,-1.439163,-0.082007,0.515088,8.723997
0.235022,-0.855499,0.065149,1.676947,0.588590,0.181239,0.001072,0.019422,-5.501102
0.475630,1.698432,-0.215272,1.036220,-1.238315,1.316238,0.055959,-0.304034,6.484971
-1.167969,-0.122264,-0.287038,1.243107,0.052942,0.092252,0.331498,-0.109440,5.035353
-0.066203,-0.556805,-1.298965,-0.157535,-1.220759,-1.439778,0.227904,-0.024288,-3.178891
-1.759005,0.049797,0.012393,0.946695,-1.695245,1.004395,-0.255416,-0.380051,-0.937268
-0.783624,1.698766,1.619297,0.530801,1.559568,-0.531549,0.298696,0.578400,-8.619850
1.175024,1.827069,1.623707,-0.741837,-0.961425,-0.836497,-0.318182,-0.485319,0.390983
-0.958557,-1.644400,-0.219913,-1.558207,0.786027,0.991011,0.147007,-0.045201,-3.501870
1.724780,1.533834,0.497233,-0.898053,1.153963,-1.538986,-0.117929,0.370681,7.647184
1.450097,-0.701959,-1.764338,0.888204,-0.800661,1.875700,0.286224,-0.225897,-0.829228
0.906752,1.808092,-0.651485,-1.686415,-1.389847,-0.785415,0.558187,-0.152677,6.966163
-1.143221,1.116593,-0.036895,-1.831707,-0.400278,1.819576,0.032887,-0.474929,10.036310
1.846679,-0.538630,-1.200115,-1.306314,0.746240,-0.433775,0.174242,0.479704,-5.873965
1.673553,0.097853,0.942113,0.466965,-0.672378,1.544436,0.474632,-0.454455,7.142469
-1.836092,1.295546,-0.762022,-0.922002,-1.744967,-1.528606,0.209795,0.421588,3.691893
1.633994,-1.258340,0.285609,1.140378,0.101515,-1.610366,-0.389322,0.259910,-7.276192
-1.403463,0.329045,-0.192106,-1.688380,-0.475687,1.112782,-0.000297,-0.190320,2.904840
1.766613,-0.360739,-0.925361,-1.665023,0.000946,0.814089,0.441164,-0.149779,-3.410628
-0.800472,1.288080,-1.848251,0.508895,-0.934632,0.862973,0.361112,-0.389593,-1.104399
-0.957007,1.797737,-1.264630,0.130377,0.927317,0.610657,0.514401,-0.464438,5.427445
0.404327,-1.623932,0.734230,1.283550,1.194616,-0.640465,-0.381289,-0.323659,-7.395440
-1.033745,1.369556,-0.942995,-0.210313,1.443187,0.038027,-0.563885,0.378288,-1.215595
0.529599,0.209133,1.334092,-1.343797,0.340349,1.293797,0.000904,-0.413352,8.788431
0.748237,-0.805196,1.052943,0.848451,-1.665301,-0.885371,-0.188420,0.029911,4.591653
0.773340,-1.122782,1.582846,-1.375460,-0.252967,0.838726,0.244047,0.103503,-0.439825
0.139768,0.431842,0.891416,0.409818,0.191197,1.481365,0.257163,-0.255662,6.271330
1.878673,1.851017,0.736381,-0.269421,-0.503198,-1.343911,-0.500486,0.329443,4.637704
0.421784,1.490321,0.530684,-0.411554,0.806722,-1.793900,0.531164,0.471256,6.947476
-1.592606,-0.559128,1.129150,-0.101406,-0.326447,-1.373474,-0.256235,0.256534,2.663900
-0.968018,1.456700,0.959573,-0.131897,-0.083330,-1.883903,0.232967,-0.129286,-4.620964
-0.036443,-1.768193,0.189588,0.824035,-1.101749,0.710779,-0.250844,-0.328367,-7.755036
1.350982,-0.224821,-1.107531,1.547043,0.065698,-0.392322,-0.060185,0.067815,-4.720885
-0.801852,0.703798,-1.249525,1.410666,0.094365,-1.141583,-0.479385,-0.224071,1.095917
0.794466,-0.428296,-1.603946,1.105310,-1.172843,0.886759,0.416195,0.191298,-1.550431
-1.717995,-0.597150,-0.791355,-0.062615,-0.557652,-0.451157,-0.415441,0.485016,-0.956675
1.716939,1.697347,0.384289,0.881024,-0.838769,-1.495552,-0.557080,-0.435922,1.966373
-1.853338,1.733012,0.406098,1.743761,0.096531,1.338273,0.340060,-0.209154,8.338180
0.733739,0.576037,0.320869,1.872965,0.171467,1.641719,0.122791,-0.251393,6.211354
-0.125229,-1.116380,-0.152589,-1.025400,-1.629994,0.639005,-0.228454,0.374393,-9.839958
-0.244724,-0.101951,1.823134,-0.422921,-1.750291,-0.530726,-0.094914,-0.426580,8.306658
-1.237300,-0.474546,1.436867,-0.635692,-0.150689,0.746319,0.281093,-0.072286,5.355036
0.682578,0.250378,0.879010,-0.760065,1.820097,1.319697,0.561872,0.583068,2.084904
0.901702,-0.136779,0.802836,0.753597,-1.194129,1.287936,-0.155867,-0.064588,6.546956
-0.450862,-0.119829,-0.825288,-1.112880,-1.641713,-0.287332,0.023466,-0.398948,-1.111177
1.510942,0.281884,-1.148784,1.872186,-1.620428,-0.687712,0.057353,0.338550,-4.304843
-1.182624,-1.383149,-1.310867,-0.375075,-0.600933,-0.296093,-0.048703,-0.148749,-3.526513
-0.213238,1.292129,-1.650925,-0.547359,-0.881093,-0.314954,-0.150507,0.035183,3.745434
-0.803811,1.710809,0.457988,-0.758745,1.378382,0.362660,-0.228540,0.135903,6.315888
-0.392124,-0.619674,1.401790,1.718592,-0.680538,0.116675,0.192282,0.087033,0.982052
0.565960,0.595575,0.722556,1.109554,-1.474506,1.378926,-0.572814,0.311082,7.856617
1.668501,-1.872244,0.644146,-1.023345,-1.026549,1.672558,-0.491547,0.565858,-8.872920
0.096955,0.919916,0.620883,0.058462,-1.383935,0.561316,0.547874,0.515730,8.334754
0.192920,0.285292,-0.416876,1.827144,-0.885556,0.068973,0.592291,-0.573241,-0.544596
-1.654966,-0.609967,-1.326995,-0.014494,1.445893,0.267189,0.216990,0.142778,-5.081091
-0.879564,-1.014516,0.338499,0.356502,1.335778,0.600912,-0.017831,0.322346,-1.251877
-1.707623,0.319362,-0.830492,-1.874902,1.215476,-0.642580,0.302345,-0.494593,0.023953
1.015939,0.954751,1.764805,-0.577706,1.778166,1.547667,-0.237503,-0.519473,1.323929
